,,,Dec,10 or fewer,10 or fewer,10 or fewer,7617
,≥ 15 and < 25 Years,2019,Jan,10 or fewer,10 or fewer,10 or fewer,5485
,,,Feb,10 or fewer,10 or fewer,10 or fewer,5270
,,,Mar,13,10 or fewer,13,5889
,,,Apr,10 or fewer,10 or fewer,13,5715
,,,May,10 or fewer,10 or fewer,17,5662
,,,Jun,11,10 or fewer,15,5341
,,,Jul,12,27,18,5412
,,,Aug,10 or fewer,11,16,5555
,,,Sep,10 or fewer,10 or fewer,12,5946
,,,Oct,10 or fewer,10 or fewer,13,5941
,,,Nov,10 or fewer,10 or fewer,10 or fewer,5310
,,,Dec,10 or fewer,10 or fewer,12,5331
,≥ 25 and < 45 Years,2019,Jan,56,10 or fewer,25,12578
,,,Feb,38,10 or fewer,21,11704
,,,Mar,54,10 or fewer,16,13065
,,,Apr,42,10 or fewer,25,12411
,,,May,52,13,22,12878
,,,Jun,57,16,22,12588
,,,Jul,60,64,22,13087
,,,Aug,63,29,23,12644
,,,Sep,47,10 or fewer,19,12482
,,,Oct,46,10 or fewer,15,12347
,,,Nov,30,10 or fewer,20,11068
,,,Dec,22,10 or fewer,15,11949
,≥ 45 and < 65 Years,2019,Jan,69,10 or fewer,10 or fewer,11224
,,,Feb,33,10 or fewer,10 or fewer,10701
,,,Mar,49,10 or fewer,10 or fewer,11756
,,,Apr,61,10 or fewer,10 or fewer,11113
,,,May,77,11,10 or fewer,11708
,,,Jun,56,18,10 or fewer,11180
,,,Jul,60,61,10 or fewer,11755
,,,Aug,61,32,10 or fewer,11347
,,,Sep,47,10 or fewer,10 or fewer,10888
,,,Oct,25,10 or fewer,10 or fewer,10827
,,,Nov,19,10 or fewer,10 or fewer,9484
,,,Dec,19,10 or fewer,10 or fewer,10347
,65 Years or more,2019,Jan,10 or fewer,10 or fewer,10 or fewer,8800
,,,Feb,10 or fewer,10 or fewer,10 or fewer,8193
,,,Mar,12,10 or fewer,10 or fewer,9255
,,,Apr,10 or fewer,10 or fewer,10 or fewer,8817
,,,May,14,10 or fewer,10 or fewer,9133
,,,Jun,10 or fewer,15,10 or fewer,8803
,,,Jul,10 or fewer,41,10 or fewer,8879
,,,Aug,10 or fewer,10 or fewer,10 or fewer,8723
,,,Sep,10 or fewer,10 or fewer,10 or fewer,8646
,,,Oct,10 or fewer,10 or fewer,10 or fewer,8664
,,,Nov,10 or fewer,10 or fewer,10 or fewer,8388
,,,Dec,10 or fewer,10 or fewer,10 or fewer,9022
,No value,2019,Jan,10 or fewer,10 or fewer,10 or fewer,1200
,,,Feb,10 or fewer,10 or fewer,10 or fewer,1258
,,,Mar,10 or fewer,10 or fewer,10 or fewer,1320
,,,Apr,10 or fewer,10 or fewer,10 or fewer,1248
,,,May,10 or fewer,10 or fewer,10 or fewer,1243
,,,Jun,10 or fewer,10 or fewer,10 or fewer,1203
,,,Jul,10 or fewer,10 or fewer,10 or fewer,1190
,,,Aug,10 or fewer,10 or fewer,10 or fewer,1112
,,,Sep,10 or fewer,10 or fewer,10 or fewer,1195
,,,Oct,10 or fewer,10 or fewer,10 or fewer,1231
,,,Nov,10 or fewer,10 or fewer,10 or fewer,1120
,,,Dec,10 or fewer,10 or fewer,10 or fewer,1157
,"Total: Total includes all data under the Maryland bucket, including data from rows not currently displayed.",2019,Jan,140,10 or fewer,38,45850
,,,Feb,82,10 or fewer,33,43695
,,,Mar,128,10 or fewer,32,48993
,,,Apr,115,10 or fewer,42,46143
,,,May,150,41,50,47534
,,,Jun,134,62,44,44906
,,,Jul,142,213,52,45775
,,,Aug,140,89,48,44468
,,,Sep,108,21,36,45190
,,,Oct,84,10 or fewer,38,45245
,,,Nov,61,10 or fewer,34,41778
,,,Dec,49,10 or fewer,31,45418
Mississippi,Less than 15 Years,2019,Jan,10 or fewer,10 or fewer,10 or fewer,9523
,,,Feb,10 or fewer,10 or fewer,10 or fewer,12293
,,,Mar,10 or fewer,10 or fewer,10 or fewer,9042
,,,Apr,10 or fewer,10 or fewer,10 or fewer,8985
,,,May,10 or fewer,10 or fewer,10 or fewer,8814
,,,Jun,10 or fewer,10 or fewer,10 or fewer,7189
,,,Jul,10 or fewer,10 or fewer,10 or fewer,7069
,,,Aug,10 or fewer,15,10 or fewer,8069
,,,Sep,10 or fewer,15,10 or fewer,9312
,,,Oct,10 or fewer,10 or fewer,10 or fewer,9390
,,,Nov,10 or fewer,10 or fewer,10 or fewer,10661
,,,Dec,10 or fewer,10 or fewer,10 or fewer,10831
,≥ 15 and < 25 Years,2019,Jan,10 or fewer,10 or fewer,26,6290
,,,Feb,10 or fewer,10 or fewer,23,6412
,,,Mar,10 or fewer,10 or fewer,31,5993
,,,Apr,10 or fewer,10 or fewer,26,5991
,,,May,10 or fewer,10 or fewer,24,6106
,,,Jun,10 or fewer,18,24,5657
,,,Jul,10 or fewer,29,27,5800
,,,Aug,10 or fewer,45,15,6214
,,,Sep,10 or fewer,20,20,6413
,,,Oct,10 or fewer,10 or fewer,17,5932
,,,Nov,10 or fewer,10 or fewer,26,5762
,,,Dec,10 or fewer,10 or fewer,43,6028
,≥ 25 and < 45 Years,2019,Jan,10 or fewer,10 or fewer,32,12512
,,,Feb,11,10 or fewer,22,12086
,,,Mar,10 or fewer,10 or fewer,27,12311
,,,Apr,10 or fewer,10 or fewer,37,12103
,,,May,16,36,45,12644
,,,Jun,10 or fewer,43,34,12027
,,,Jul,14,93,36,12395
,,,Aug,10 or fewer,81,31,12580
,,,Sep,13,55,23,12526
,,,Oct,12,16,35,12108
,,,Nov,10 or fewer,10 or fewer,32,11457
,,,Dec,11,10 or fewer,50,12804
,≥ 45 and < 65 Years,2019,Jan,10 or fewer,10 or fewer,10 or fewer,10887
,,,Feb,10 or fewer,10 or fewer,10 or fewer,10432
,,,Mar,10 or fewer,10 or fewer,13,10794
,,,Apr,10 or fewer,10 or fewer,10 or fewer,10502
,,,May,11,31,10 or fewer,11122
,,,Jun,10 or fewer,28,10 or fewer,10573
,,,Jul,10 or fewer,55,16,10997
,,,Aug,10 or fewer,65,15,11131
,,,Sep,10 or fewer,39,13,10874
,,,Oct,10 or fewer,10 or fewer,10 or fewer,10489
,,,Nov,12,10 or fewer,10 or fewer,9789
,,,Dec,10 or fewer,10 or fewer,15,10631
,65 Years or more,2019,Jan,10 or fewer,10 or fewer,10 or fewer,8855
,,,Feb,10 or fewer,10 or fewer,10 or fewer,8349
,,,Mar,10 or fewer,10 or fewer,10 or fewer,8877
,,,Apr,10 or fewer,10 or fewer,10 or fewer,8665
,,,May,10 or fewer,15,10 or fewer,9075
,,,Jun,10 or fewer,23,10 or fewer,8457
,,,Jul,10 or fewer,26,10 or fewer,8569
,,,Aug,10 or fewer,38,10 or fewer,8608
,,,Sep,10 or fewer,30,10 or fewer,8671
,,,Oct,10 or fewer,10 or fewer,10 or fewer,8713
,,,Nov,10 or fewer,10 or fewer,10 or fewer,8487
,,,Dec,10 or fewer,10 or fewer,10 or fewer,9180
,No value,2019,Jan,10 or fewer,10 or fewer,10 or fewer,1243
,,,Feb,10 or fewer,10 or fewer,10 or fewer,1186
,,,Mar,10 or fewer,10 or fewer,10 or fewer,1209
,,,Apr,10 or fewer,10 or fewer,10 or fewer,1199
,,,May,10 or fewer,10 or fewer,10 or fewer,1219
,,,Jun,10 or fewer,10 or fewer,10 or fewer,1177
,,,Jul,10 or fewer,10 or fewer,10 or fewer,1111
,,,Aug,10 or fewer,10 or fewer,10 or fewer,1050
,,,Sep,10 or fewer,10 or fewer,10 or fewer,1089
,,,Oct,10 or fewer,10 or fewer,10 or fewer,1187
,,,Nov,10 or fewer,10 or fewer,10 or fewer,1087
,,,Dec,10 or fewer,10 or fewer,10 or fewer,1249
,"Total: Total includes all data under the Mississippi bucket, including data from rows not currently displayed.",2019,Jan,23,10 or fewer,79,49307
,,,Feb,20,10 or fewer,62,50755
,,,Mar,14,10 or fewer,80,48219
,,,Apr,26,15,80,47443
,,,May,28,101,90,48971
,,,Jun,21,118,83,45075
,,,Jul,28,212,86,45938
,,,Aug,22,244,73,47647
,,,Sep,26,159,65,48877
,,,Oct,21,35,71,47813
,,,Nov,32,10 or fewer,77,47240
,,,Dec,26,10 or fewer,119,50718
Oregon,Less than 15 Years,2019,Jan,10 or fewer,10 or fewer,10 or fewer,6540
,,,Feb,10 or fewer,10 or fewer,10 or fewer,7181
,,,Mar,10 or fewer,10 or fewer,10 or fewer,8438
,,,Apr,10 or fewer,10 or fewer,10 or fewer,6586
,,,May,10 or fewer,10 or fewer,10 or fewer,6841
,,,Jun,10 or fewer,10 or fewer,10 or fewer,6140
,,,Jul,10 or fewer,10 or fewer,10 or fewer,5401
,,,Aug,10 or fewer,10 or fewer,10 or fewer,5218
,,,Sep,10 or fewer,10 or fewer,10 or fewer,5716
,,,Oct,10 or fewer,10 or fewer,10 or fewer,5882
,,,Nov,10 or fewer,10 or fewer,10 or fewer,6771
,,,Dec,10 or fewer,10 or fewer,10 or fewer,8932
,≥ 15 and < 25 Years,2019,Jan,10 or fewer,10 or fewer,10 or fewer,4790
,,,Feb,10 or fewer,10 or fewer,10 or fewer,4368
,,,Mar,10 or fewer,10 or fewer,10 or fewer,5030
,,,Apr,10 or fewer,10 or fewer,10 or fewer,4717
,,,May,10 or fewer,10 or fewer,10 or fewer,4958
,,,Jun,10 or fewer,10 or fewer,10 or fewer,4927
,,,Jul,10 or fewer,10 or fewer,10 or fewer,4851
,,,Aug,10 or fewer,14,10 or fewer,4814
,,,Sep,10 or fewer,10 or fewer,10 or fewer,4986
,,,Oct,10 or fewer,10 or fewer,10 or fewer,5061
,,,Nov,10 or fewer,10 or fewer,10 or fewer,4625
,,,Dec,10 or fewer,10 or fewer,10 or fewer,5188
,≥ 25 and < 45 Years,2019,Jan,20,10 or fewer,10 or fewer,10255
,,,Feb,21,10 or fewer,10 or fewer,9437
,,,Mar,20,10 or fewer,10 or fewer,10667
,,,Apr,20,10 or fewer,10 or fewer,9874
,,,May,19,10 or fewer,10 or fewer,10184
,,,Jun,22,20,10 or fewer,10270
,,,Jul,29,15,10 or fewer,10480
,,,Aug,20,12,10 or fewer,10608
,,,Sep,19,10 or fewer,10 or fewer,10072
,,,Oct,19,10 or fewer,10 or fewer,9976
,,,Nov,25,10 or fewer,10 or fewer,9849
,,,Dec,16,10 or fewer,10 or fewer,10660
,≥ 45 and < 65 Years,2019,Jan,10 or fewer,10 or fewer,10 or fewer,9008
,,,Feb,10 or fewer,10 or fewer,10 or fewer,8242
,,,Mar,10 or fewer,10 or fewer,10 or fewer,9668
,,,Apr,11,10 or fewer,10 or fewer,8679
,,,May,10 or fewer,10 or fewer,10 or fewer,9036
,,,Jun,10 or fewer,15,10 or fewer,8950
,,,Jul,10 or fewer,10 or fewer,10 or fewer,9242
,,,Aug,10 or fewer,17,10 or fewer,9117
,,,Sep,10 or fewer,10 or fewer,10 or fewer,8701
,,,Oct,10 or fewer,10 or fewer,10 or fewer,8879
,,,Nov,10 or fewer,10 or fewer,10 or fewer,8324
,,,Dec,10 or fewer,10 or fewer,10 or fewer,9087
,65 Years or more,2019,Jan,10 or fewer,10 or fewer,10 or fewer,9115
,,,Feb,10 or fewer,10 or fewer,10 or fewer,8343
,,,Mar,10 or fewer,10 or fewer,10 or fewer,10263
,,,Apr,10 or fewer,10 or fewer,10 or fewer,9159
,,,May,10 or fewer,10 or fewer,10 or fewer,9376
,,,Jun,10 or fewer,14,10 or fewer,9277
,,,Jul,10 or fewer,11,10 or fewer,9486
,,,Aug,10 or fewer,10 or fewer,10 or fewer,9285
,,,Sep,10 or fewer,10 or fewer,10 or fewer,8926
,,,Oct,10 or fewer,10 or fewer,10 or fewer,9213
,,,Nov,10 or fewer,10 or fewer,10 or fewer,9048
,,,Dec,10 or fewer,10 or fewer,10 or fewer,9704
,No value,2019,Jan,10 or fewer,10 or fewer,10 or fewer,844
,,,Feb,10 or fewer,10 or fewer,10 or fewer,980
,,,Mar,10 or fewer,10 or fewer,10 or fewer,1011
,,,Apr,10 or fewer,10 or fewer,10 or fewer,977
,,,May,10 or fewer,10 or fewer,10 or fewer,958
,,,Jun,10 or fewer,10 or fewer,10 or fewer,909
,,,Jul,10 or fewer,10 or fewer,10 or fewer,889
,,,Aug,10 or fewer,10 or fewer,10 or fewer,864
,,,Sep,10 or fewer,10 or fewer,10 or fewer,900
,,,Oct,10 or fewer,10 or fewer,10 or fewer,929
,,,Nov,10 or fewer,10 or fewer,10 or fewer,882
,,,Dec,10 or fewer,10 or fewer,10 or fewer,884
,"Total: Total includes all data under the Oregon bucket, including data from rows not currently displayed.",2019,Jan,44,10 or fewer,10 or fewer,40549
,,,Feb,31,10 or fewer,10 or fewer,38546
,,,Mar,39,10 or fewer,10 or fewer,45071
,,,Apr,38,10 or fewer,10 or fewer,39990
,,,May,37,10 or fewer,12,41348
,,,Jun,36,60,12,40471
,,,Jul,47,45,20,40347
,,,Aug,44,55,22,39901
,,,Sep,41,14,10 or fewer,39299
,,,Oct,38,10 or fewer,11,39937
,,,Nov,35,10 or fewer,12,39493
,,,Dec,30,10 or fewer,10 or fewer,44450
New Jersey,Less than 15 Years,2019,Jan,10 or fewer,10 or fewer,10 or fewer,5856
,,,Feb,10 or fewer,10 or fewer,10 or fewer,5506
,,,Mar,10 or fewer,10 or fewer,10 or fewer,5979
,,,Apr,10 or fewer,10 or fewer,10 or fewer,6125
,,,May,10 or fewer,10 or fewer,10 or fewer,6006
,,,Jun,10 or fewer,10 or fewer,10 or fewer,5163
,,,Jul,10 or fewer,12,10 or fewer,4935
,,,Aug,10 or fewer,10 or fewer,10 or fewer,4759
,,,Sep,10 or fewer,10 or fewer,10 or fewer,5600
,,,Oct,10 or fewer,10 or fewer,10 or fewer,6340
,,,Nov,10 or fewer,10 or fewer,10 or fewer,6598
,,,Dec,10 or fewer,10 or fewer,10 or fewer,7748
,≥ 15 and < 25 Years,2019,Jan,10 or fewer,10 or fewer,10 or fewer,3505
,,,Feb,10 or fewer,10 or fewer,10 or fewer,3333
,,,Mar,10 or fewer,10 or fewer,10 or fewer,3704
,,,Apr,10 or fewer,10 or fewer,10 or fewer,3973
,,,May,10 or fewer,10 or fewer,10 or fewer,4039
,,,Jun,10 or fewer,10 or fewer,10 or fewer,3755
,,,Jul,10 or fewer,10 or fewer,10 or fewer,3899
,,,Aug,10 or fewer,10 or fewer,10 or fewer,3808
,,,Sep,10 or fewer,10 or fewer,10 or fewer,4576
,,,Oct,10 or fewer,10 or fewer,10 or fewer,5400
,,,Nov,10 or fewer,10 or fewer,10 or fewer,4879
,,,Dec,10 or fewer,10 or fewer,10 or fewer,4899
,≥ 25 and < 45 Years,2019,Jan,42,10 or fewer,10 or fewer,7570
,,,Feb,39,10 or fewer,10 or fewer,6953
,,,Mar,27,10 or fewer,10 or fewer,7780
,,,Apr,30,10 or fewer,10 or fewer,8426
,,,May,44,10 or fewer,10 or fewer,8681
,,,Jun,48,10 or fewer,10 or fewer,8612
,,,Jul,47,27,10 or fewer,9266
,,,Aug,52,10 or fewer,10 or fewer,8919
,,,Sep,24,10 or fewer,10 or fewer,8873
,,,Oct,55,10 or fewer,10 or fewer,10651
,,,Nov,47,10 or fewer,10 or fewer,9738
,,,Dec,62,10 or fewer,10 or fewer,10556
,≥ 45 and < 65 Years,2019,Jan,15,10 or fewer,10 or fewer,7161
,,,Feb,13,10 or fewer,10 or fewer,6483
,,,Mar,23,10 or fewer,10 or fewer,7441
,,,Apr,20,10 or fewer,10 or fewer,7918
,,,May,23,10 or fewer,10 or fewer,8395
,,,Jun,32,10 or fewer,10 or fewer,8192
,,,Jul,39,21,10 or fewer,8529
,,,Aug,19,10 or fewer,10 or fewer,8334
,,,Sep,21,10 or fewer,10 or fewer,8385
,,,Oct,24,10 or fewer,10 or fewer,10057
,,,Nov,22,10 or fewer,10 or fewer,9332
,,,Dec,20,10 or fewer,10 or fewer,9788
,65 Years or more,2019,Jan,10 or fewer,10 or fewer,10 or fewer,6713
,,,Feb,10 or fewer,10 or fewer,10 or fewer,6293
,,,Mar,10 or fewer,10 or fewer,10 or fewer,7155
,,,Apr,10 or fewer,10 or fewer,10 or fewer,7559
,,,May,10 or fewer,10 or fewer,10 or fewer,8092
,,,Jun,10 or fewer,10 or fewer,10 or fewer,7914
,,,Jul,10 or fewer,19,10 or fewer,8114
,,,Aug,10 or fewer,10 or fewer,10 or fewer,7988
,,,Sep,10 or fewer,10 or fewer,10 or fewer,8026
,,,Oct,10 or fewer,10 or fewer,10 or fewer,10180
,,,Nov,10 or fewer,10 or fewer,10 or fewer,9432
,,,Dec,10 or fewer,10 or fewer,10 or fewer,10138
,No value,2019,Jan,10 or fewer,10 or fewer,10 or fewer,914
,,,Feb,10 or fewer,10 or fewer,10 or fewer,967
,,,Mar,10 or fewer,10 or fewer,10 or fewer,1035
,,,Apr,10 or fewer,10 or fewer,10 or fewer,1036
,,,May,10 or fewer,10 or fewer,10 or fewer,1041
,,,Jun,10 or fewer,10 or fewer,10 or fewer,1051
,,,Jul,10 or fewer,10 or fewer,10 or fewer,1024
,,,Aug,10 or fewer,10 or fewer,10 or fewer,1033
,,,Sep,10 or fewer,10 or fewer,10 or fewer,1064
,,,Oct,10 or fewer,10 or fewer,10 or fewer,1347
,,,Nov,10 or fewer,10 or fewer,10 or fewer,1310
,,,Dec,10 or fewer,10 or fewer,10 or fewer,1260
,"Total: Total includes all data under the New Jersey bucket, including data from rows not currently displayed.",2019,Jan,67,10 or fewer,12,31717
,,,Feb,58,10 or fewer,12,29532
,,,Mar,57,10 or fewer,20,33090
,,,Apr,55,10 or fewer,16,35032
,,,May,75,15,10 or fewer,36250
,,,Jun,94,19,12,34686
,,,Jul,100,88,15,35757
,,,Aug,89,29,14,34838
,,,Sep,60,15,10 or fewer,36522
,,,Oct,95,10 or fewer,15,43972
,,,Nov,76,10 or fewer,10 or fewer,41288
,,,Dec,86,10 or fewer,10 or fewer,44385
Tennessee,Less than 15 Years,2019,Jan,10 or fewer,10 or fewer,10 or fewer,6321
,,,Feb,10 or fewer,10 or fewer,10 or fewer,6402
,,,Mar,10 or fewer,10 or fewer,10 or fewer,6081
,,,Apr,10 or fewer,10 or fewer,10 or fewer,6163
,,,May,10 or fewer,10 or fewer,10 or fewer,6018
,,,Jun,10 or fewer,10 or fewer,10 or fewer,4821
,,,Jul,10 or fewer,10 or fewer,10 or fewer,4738
,,,Aug,10 or fewer,10 or fewer,10 or fewer,5388
,,,Sep,10 or fewer,10 or fewer,10 or fewer,5984
,,,Oct,10 or fewer,10 or fewer,10 or fewer,5430
,,,Nov,10 or fewer,10 or fewer,10 or fewer,6541
,,,Dec,10 or fewer,10 or fewer,10 or fewer,8669
,≥ 15 and < 25 Years,2019,Jan,10 or fewer,10 or fewer,10 or fewer,3896
,,,Feb,10 or fewer,10 or fewer,10 or fewer,3916
,,,Mar,10 or fewer,10 or fewer,10 or fewer,3935
,,,Apr,10 or fewer,10 or fewer,10 or fewer,4163
,,,May,10 or fewer,10 or fewer,10 or fewer,4165
,,,Jun,10 or fewer,12,10 or fewer,3763
,,,Jul,10 or fewer,22,10 or fewer,4019
,,,Aug,10 or fewer,19,10 or fewer,4176
,,,Sep,10 or fewer,11,10 or fewer,4251
,,,Oct,10 or fewer,10 or fewer,10 or fewer,3882
,,,Nov,10 or fewer,10 or fewer,10 or fewer,3729
,,,Dec,10 or fewer,10 or fewer,10 or fewer,4198
,≥ 25 and < 45 Years,2019,Jan,17,10 or fewer,10 or fewer,8121
,,,Feb,10 or fewer,10 or fewer,10 or fewer,7427
,,,Mar,12,10 or fewer,10 or fewer,8072
,,,Apr,21,10 or fewer,10 or fewer,8119
,,,May,21,11,10 or fewer,8422
,,,Jun,13,17,10 or fewer,8110
,,,Jul,10 or fewer,43,10 or fewer,8843
,,,Aug,14,22,10 or fewer,8417
,,,Sep,15,14,10 or fewer,8390
,,,Oct,14,10 or fewer,10 or fewer,7819
,,,Nov,11,10 or fewer,10 or fewer,7523
,,,Dec,18,10 or fewer,10 or fewer,8555
,≥ 45 and < 65 Years,2019,Jan,10 or fewer,10 or fewer,10 or fewer,6926
,,,Feb,10 or fewer,10 or fewer,10 or fewer,6475
,,,Mar,10 or fewer,10 or fewer,10 or fewer,7117
,,,Apr,10 or fewer,10 or fewer,10 or fewer,7241
,,,May,10 or fewer,10 or fewer,10 or fewer,7581
,,,Jun,10 or fewer,12,10 or fewer,7290
,,,Jul,10 or fewer,29,10 or fewer,7479
,,,Aug,10 or fewer,26,10 or fewer,7322
,,,Sep,10 or fewer,20,10 or fewer,7313
,,,Oct,10 or fewer,10 or fewer,10 or fewer,7146
,,,Nov,10 or fewer,10 or fewer,10 or fewer,6792
,,,Dec,10 or fewer,10 or fewer,10 or fewer,7351
,65 Years or more,2019,Jan,10 or fewer,10 or fewer,10 or fewer,5979
,,,Feb,10 or fewer,10 or fewer,10 or fewer,5527
,,,Mar,10 or fewer,10 or fewer,10 or fewer,6130
,,,Apr,10 or fewer,10 or fewer,10 or fewer,6234
,,,May,10 or fewer,10 or fewer,10 or fewer,6662
,,,Jun,10 or fewer,10 or fewer,10 or fewer,6287
,,,Jul,10 or fewer,15,10 or fewer,6193
,,,Aug,10 or fewer,12,10 or fewer,6277
,,,Sep,10 or fewer,10 or fewer,10 or fewer,6141
,,,Oct,10 or fewer,10 or fewer,10 or fewer,6054
,,,Nov,10 or fewer,10 or fewer,10 or fewer,5992
,,,Dec,10 or fewer,10 or fewer,10 or fewer,6717
,No value,2019,Jan,10 or fewer,10 or fewer,10 or fewer,837
,,,Feb,10 or fewer,10 or fewer,10 or fewer,802
,,,Mar,10 or fewer,10 or fewer,10 or fewer,792
,,,Apr,10 or fewer,10 or fewer,10 or fewer,817
,,,May,10 or fewer,10 or fewer,10 or fewer,864
,,,Jun,10 or fewer,10 or fewer,10 or fewer,762
,,,Jul,10 or fewer,10 or fewer,10 or fewer,826
,,,Aug,10 or fewer,10 or fewer,10 or fewer,772
,,,Sep,10 or fewer,10 or fewer,10 or fewer,748
,,,Oct,10 or fewer,10 or fewer,10 or fewer,855
,,,Nov,10 or fewer,10 or fewer,10 or fewer,771
,,,Dec,10 or fewer,10 or fewer,10 or fewer,818
,"Total: Total includes all data under the Tennessee bucket, including data from rows not currently displayed.",2019,Jan,26,10 or fewer,20,32077
,,,Feb,17,10 or fewer,16,30548
,,,Mar,18,10 or fewer,11,32126
,,,Apr,33,10 or fewer,17,32734
,,,May,33,36,14,33707
,,,Jun,24,49,14,31028
,,,Jul,14,113,23,32094
,,,Aug,17,90,19,32347
,,,Sep,21,61,13,32824
,,,Oct,23,13,14,31184
,,,Nov,17,10 or fewer,14,31346
,,,Dec,27,10 or fewer,15,36301
Iowa,Less than 15 Years,2019,Jan,10 or fewer,10 or fewer,10 or fewer,5493
,,,Feb,10 or fewer,10 or fewer,10 or fewer,5092
,,,Mar,10 or fewer,10 or fewer,10 or fewer,6494
,,,Apr,10 or fewer,10 or fewer,10 or fewer,5397
,,,May,10 or fewer,10 or fewer,10 or fewer,5541
,,,Jun,10 or fewer,10 or fewer,10 or fewer,5112
,,,Jul,10 or fewer,14,10 or fewer,4893
,,,Aug,10 or fewer,10 or fewer,10 or fewer,4643
,,,Sep,10 or fewer,10 or fewer,10 or fewer,5552
,,,Oct,10 or fewer,10 or fewer,10 or fewer,5212
,,,Nov,10 or fewer,10 or fewer,10 or fewer,5649
,,,Dec,10 or fewer,10 or fewer,10 or fewer,7442
,≥ 15 and < 25 Years,2019,Jan,10 or fewer,10 or fewer,10 or fewer,3607
,,,Feb,10 or fewer,10 or fewer,10 or fewer,3268
,,,Mar,10 or fewer,10 or fewer,10 or fewer,3709
,,,Apr,10 or fewer,10 or fewer,10 or fewer,3763
,,,May,10 or fewer,10 or fewer,10 or fewer,3740
,,,Jun,10 or fewer,21,10 or fewer,3625
,,,Jul,10 or fewer,23,10 or fewer,3845
,,,Aug,10 or fewer,10 or fewer,10 or fewer,3881
,,,Sep,10 or fewer,10 or fewer,10 or fewer,4117
,,,Oct,10 or fewer,10 or fewer,10 or fewer,4022
,,,Nov,10 or fewer,10 or fewer,10 or fewer,3672
,,,Dec,10 or fewer,10 or fewer,10 or fewer,3908
,≥ 25 and < 45 Years,2019,Jan,10 or fewer,10 or fewer,10 or fewer,7091
,,,Feb,10 or fewer,10 or fewer,10 or fewer,6551
,,,Mar,11,10 or fewer,10 or fewer,7711
,,,Apr,10 or fewer,10 or fewer,10 or fewer,7060
,,,May,10 or fewer,10 or fewer,10 or fewer,7474
,,,Jun,20,22,10 or fewer,7620
,,,Jul,12,58,10 or fewer,7938
,,,Aug,11,10 or fewer,10 or fewer,7964
,,,Sep,13,10 or fewer,10 or fewer,7805
,,,Oct,13,10 or fewer,10 or fewer,7510
,,,Nov,14,10 or fewer,10 or fewer,7132
,,,Dec,10 or fewer,10 or fewer,11,7646
,≥ 45 and < 65 Years,2019,Jan,10 or fewer,10 or fewer,10 or fewer,5964
,,,Feb,10 or fewer,10 or fewer,10 or fewer,5737
,,,Mar,10 or fewer,10 or fewer,10 or fewer,6535
,,,Apr,10 or fewer,10 or fewer,10 or fewer,6034
,,,May,10 or fewer,10 or fewer,10 or fewer,6321
,,,Jun,10 or fewer,18,10 or fewer,6230
,,,Jul,10 or fewer,38,10 or fewer,6579
,,,Aug,10 or fewer,10 or fewer,10 or fewer,6407
,,,Sep,10 or fewer,10 or fewer,10 or fewer,6268
,,,Oct,10 or fewer,10 or fewer,10 or fewer,6178
,,,Nov,10 or fewer,10 or fewer,10 or fewer,6126
,,,Dec,10 or fewer,10 or fewer,10 or fewer,6459
,65 Years or more,2019,Jan,10 or fewer,10 or fewer,10 or fewer,5599
,,,Feb,10 or fewer,10 or fewer,10 or fewer,5196
,,,Mar,10 or fewer,10 or fewer,10 or fewer,6139
,,,Apr,10 or fewer,10 or fewer,10 or fewer,5807
,,,May,10 or fewer,10 or fewer,10 or fewer,6351
,,,Jun,10 or fewer,10 or fewer,10 or fewer,5897
,,,Jul,10 or fewer,12,10 or fewer,6108
,,,Aug,10 or fewer,10 or fewer,10 or fewer,6128
,,,Sep,10 or fewer,10 or fewer,10 or fewer,6000
,,,Oct,10 or fewer,10 or fewer,10 or fewer,6250
,,,Nov,10 or fewer,10 or fewer,10 or fewer,6100
,,,Dec,10 or fewer,10 or fewer,10 or fewer,6540
,No value,2019,Jan,10 or fewer,10 or fewer,10 or fewer,796
,,,Feb,10 or fewer,10 or fewer,10 or fewer,686
,,,Mar,10 or fewer,10 or fewer,10 or fewer,692
,,,Apr,10 or fewer,10 or fewer,10 or fewer,775
,,,May,10 or fewer,10 or fewer,10 or fewer,665
,,,Jun,10 or fewer,10 or fewer,10 or fewer,657
,,,Jul,10 or fewer,10 or fewer,10 or fewer,709
,,,Aug,10 or fewer,10 or fewer,10 or fewer,706
,,,Sep,10 or fewer,10 or fewer,10 or fewer,697
,,,Oct,10 or fewer,10 or fewer,10 or fewer,818
,,,Nov,10 or fewer,10 or fewer,10 or fewer,655
,,,Dec,10 or fewer,10 or fewer,10 or fewer,766
,"Total: Total includes all data under the Iowa bucket, including data from rows not currently displayed.",2019,Jan,10 or fewer,10 or fewer,11,28547
,,,Feb,13,10 or fewer,13,26523
,,,Mar,18,10 or fewer,12,31277
,,,Apr,19,10 or fewer,11,28831
,,,May,20,18,16,30088
,,,Jun,36,78,15,29139
,,,Jul,20,145,22,30067
,,,Aug,22,28,19,29724
,,,Sep,18,20,12,30434
,,,Oct,26,10 or fewer,18,29989
,,,Nov,29,10 or fewer,12,29329
,,,Dec,20,10 or fewer,19,32759
Arkansas,Less than 15 Years,2019,Jan,10 or fewer,10 or fewer,10 or fewer,5486
,,,Feb,10 or fewer,10 or fewer,10 or fewer,6206
