,,,Oct,10 or fewer,10 or fewer,10 or fewer,1270
,,,Nov,10 or fewer,10 or fewer,10 or fewer,1208
,,,Dec,10 or fewer,10 or fewer,10 or fewer,1497
,"Total: Total includes all data under the Maryland bucket, including data from rows not currently displayed.",2020,Jan,70,10 or fewer,39,47191
,,,Feb,55,10 or fewer,35,43304
,,,Mar,72,10 or fewer,30,38764
,,,Apr,69,10 or fewer,25,24857
,,,May,122,10 or fewer,38,30375
,,,Jun,103,60,37,34441
,,,Jul,143,155,51,38731
,,,Aug,142,56,48,39331
,,,Sep,94,18,52,38134
,,,Oct,101,10 or fewer,44,39866
,,,Nov,87,10 or fewer,40,38270
,,,Dec,83,10 or fewer,32,37186
Mississippi,Less than 15 Years,2020,Jan,10 or fewer,10 or fewer,10 or fewer,9189
,,,Feb,10 or fewer,10 or fewer,10 or fewer,9067
,,,Mar,10 or fewer,10 or fewer,10 or fewer,6737
,,,Apr,10 or fewer,10 or fewer,10 or fewer,2715
,,,May,10 or fewer,10 or fewer,10 or fewer,3500
,,,Jun,10 or fewer,10 or fewer,10 or fewer,4090
,,,Jul,10 or fewer,10 or fewer,10 or fewer,4366
,,,Aug,10 or fewer,10 or fewer,10 or fewer,4515
,,,Sep,10 or fewer,10 or fewer,10 or fewer,4823
,,,Oct,10 or fewer,10 or fewer,10 or fewer,5180
,,,Nov,10 or fewer,10 or fewer,10 or fewer,5191
,,,Dec,10 or fewer,10 or fewer,10 or fewer,4713
,≥ 15 and < 25 Years,2020,Jan,10 or fewer,10 or fewer,24,6219
,,,Feb,10 or fewer,10 or fewer,23,5723
,,,Mar,10 or fewer,10 or fewer,27,5175
,,,Apr,10 or fewer,10 or fewer,33,3039
,,,May,10 or fewer,10 or fewer,31,3911
,,,Jun,10 or fewer,18,38,4540
,,,Jul,10 or fewer,27,34,5155
,,,Aug,10 or fewer,20,37,4953
,,,Sep,10 or fewer,11,39,4910
,,,Oct,10 or fewer,10 or fewer,42,5240
,,,Nov,10 or fewer,10 or fewer,47,5091
,,,Dec,10 or fewer,10 or fewer,46,4713
,≥ 25 and < 45 Years,2020,Jan,17,10 or fewer,30,12807
,,,Feb,26,10 or fewer,26,11974
,,,Mar,25,10 or fewer,40,11347
,,,Apr,10 or fewer,10 or fewer,31,7263
,,,May,17,10 or fewer,53,8878
,,,Jun,23,33,52,10288
,,,Jul,22,72,53,11032
,,,Aug,13,42,50,10603
,,,Sep,15,14,45,10088
,,,Oct,22,10 or fewer,51,10708
,,,Nov,17,10 or fewer,54,10596
,,,Dec,17,10 or fewer,49,10405
,≥ 45 and < 65 Years,2020,Jan,10 or fewer,10 or fewer,10 or fewer,10951
,,,Feb,10 or fewer,10 or fewer,17,10362
,,,Mar,10 or fewer,10 or fewer,10 or fewer,9472
,,,Apr,10 or fewer,10 or fewer,11,6283
,,,May,13,10 or fewer,10 or fewer,7912
,,,Jun,15,17,10 or fewer,8609
,,,Jul,10 or fewer,51,13,9377
,,,Aug,13,35,13,9256
,,,Sep,10 or fewer,14,10 or fewer,8704
,,,Oct,10 or fewer,10 or fewer,12,9288
,,,Nov,12,10 or fewer,10 or fewer,9082
,,,Dec,10 or fewer,10 or fewer,19,9108
,65 Years or more,2020,Jan,10 or fewer,10 or fewer,10 or fewer,8873
,,,Feb,10 or fewer,10 or fewer,10 or fewer,8401
,,,Mar,10 or fewer,10 or fewer,10 or fewer,7272
,,,Apr,10 or fewer,10 or fewer,10 or fewer,5173
,,,May,10 or fewer,10 or fewer,10 or fewer,6492
,,,Jun,10 or fewer,10 or fewer,10 or fewer,6810
,,,Jul,10 or fewer,23,10 or fewer,7447
,,,Aug,10 or fewer,16,10 or fewer,7511
,,,Sep,10 or fewer,10 or fewer,10 or fewer,7347
,,,Oct,10 or fewer,10 or fewer,10 or fewer,7750
,,,Nov,10 or fewer,10 or fewer,10 or fewer,7748
,,,Dec,10 or fewer,10 or fewer,10 or fewer,8186
,No value,2020,Jan,10 or fewer,10 or fewer,10 or fewer,1264
,,,Feb,10 or fewer,10 or fewer,10 or fewer,1165
,,,Mar,10 or fewer,10 or fewer,10 or fewer,1252
,,,Apr,10 or fewer,10 or fewer,10 or fewer,802
,,,May,10 or fewer,10 or fewer,10 or fewer,924
,,,Jun,10 or fewer,10 or fewer,10 or fewer,1164
,,,Jul,10 or fewer,10 or fewer,10 or fewer,1206
,,,Aug,10 or fewer,10 or fewer,10 or fewer,1183
,,,Sep,10 or fewer,10 or fewer,10 or fewer,1270
,,,Oct,10 or fewer,10 or fewer,10 or fewer,1208
,,,Nov,10 or fewer,10 or fewer,10 or fewer,1165
,,,Dec,10 or fewer,10 or fewer,10 or fewer,1313
,"Total: Total includes all data under the Mississippi bucket, including data from rows not currently displayed.",2020,Jan,31,10 or fewer,76,49299
,,,Feb,48,10 or fewer,74,46690
,,,Mar,41,10 or fewer,86,41253
,,,Apr,22,10 or fewer,86,25273
,,,May,34,20,102,31609
,,,Jun,43,79,108,35499
,,,Jul,34,178,106,38578
,,,Aug,37,116,112,38018
,,,Sep,29,48,107,37140
,,,Oct,34,10 or fewer,117,39370
,,,Nov,32,10 or fewer,121,38865
,,,Dec,29,10 or fewer,130,38433
New Jersey,Less than 15 Years,2020,Jan,10 or fewer,10 or fewer,10 or fewer,8073
,,,Feb,10 or fewer,10 or fewer,10 or fewer,7448
,,,Mar,10 or fewer,10 or fewer,10 or fewer,4895
,,,Apr,10 or fewer,10 or fewer,10 or fewer,1380
,,,May,10 or fewer,10 or fewer,10 or fewer,2034
,,,Jun,10 or fewer,10 or fewer,10 or fewer,2596
,,,Jul,10 or fewer,10 or fewer,10 or fewer,3092
,,,Aug,10 or fewer,10 or fewer,10 or fewer,3318
,,,Sep,10 or fewer,10 or fewer,10 or fewer,3339
,,,Oct,10 or fewer,10 or fewer,10 or fewer,3452
,,,Nov,10 or fewer,10 or fewer,10 or fewer,3560
,,,Dec,10 or fewer,10 or fewer,10 or fewer,3018
,≥ 15 and < 25 Years,2020,Jan,10 or fewer,10 or fewer,10 or fewer,5317
,,,Feb,10 or fewer,10 or fewer,10 or fewer,4895
,,,Mar,13,10 or fewer,10 or fewer,3963
,,,Apr,10 or fewer,10 or fewer,10 or fewer,1829
,,,May,10 or fewer,10 or fewer,10 or fewer,2353
,,,Jun,10 or fewer,10 or fewer,10 or fewer,2889
,,,Jul,10 or fewer,10 or fewer,10 or fewer,3429
,,,Aug,10 or fewer,10 or fewer,10 or fewer,3832
,,,Sep,10 or fewer,10 or fewer,10 or fewer,3772
,,,Oct,10 or fewer,10 or fewer,10 or fewer,3891
,,,Nov,10 or fewer,10 or fewer,10 or fewer,4356
,,,Dec,10 or fewer,10 or fewer,11,3654
,≥ 25 and < 45 Years,2020,Jan,32,10 or fewer,10 or fewer,11322
,,,Feb,39,10 or fewer,10 or fewer,10290
,,,Mar,36,10 or fewer,10 or fewer,9704
,,,Apr,41,10 or fewer,10 or fewer,5969
,,,May,43,10 or fewer,10 or fewer,6516
,,,Jun,35,10 or fewer,11,7461
,,,Jul,33,14,10 or fewer,8657
,,,Aug,42,12,10 or fewer,8888
,,,Sep,27,10 or fewer,11,8450
,,,Oct,29,10 or fewer,15,8843
,,,Nov,37,10 or fewer,13,10344
,,,Dec,22,10 or fewer,13,9717
,≥ 45 and < 65 Years,2020,Jan,22,10 or fewer,10 or fewer,10589
,,,Feb,25,10 or fewer,10 or fewer,9287
,,,Mar,23,10 or fewer,10 or fewer,8971
,,,Apr,18,10 or fewer,10 or fewer,6377
,,,May,18,10 or fewer,10 or fewer,6780
,,,Jun,34,10 or fewer,10 or fewer,7451
,,,Jul,22,24,10 or fewer,8201
,,,Aug,22,10 or fewer,10 or fewer,8364
,,,Sep,16,10 or fewer,10 or fewer,8025
,,,Oct,19,10 or fewer,10 or fewer,8361
,,,Nov,18,10 or fewer,10 or fewer,9840
,,,Dec,18,10 or fewer,10 or fewer,9739
,65 Years or more,2020,Jan,10 or fewer,10 or fewer,10 or fewer,10329
,,,Feb,10 or fewer,10 or fewer,10 or fewer,9290
,,,Mar,10 or fewer,10 or fewer,10 or fewer,7722
,,,Apr,10 or fewer,10 or fewer,10 or fewer,5892
,,,May,10 or fewer,10 or fewer,10 or fewer,6544
,,,Jun,10 or fewer,10 or fewer,10 or fewer,7302
,,,Jul,10 or fewer,11,10 or fewer,7526
,,,Aug,10 or fewer,10 or fewer,10 or fewer,8022
,,,Sep,10 or fewer,10 or fewer,10 or fewer,8070
,,,Oct,10 or fewer,10 or fewer,10 or fewer,8306
,,,Nov,10 or fewer,10 or fewer,10 or fewer,8923
,,,Dec,10 or fewer,10 or fewer,10 or fewer,9407
,No value,2020,Jan,10 or fewer,10 or fewer,10 or fewer,1346
,,,Feb,10 or fewer,10 or fewer,10 or fewer,1349
,,,Mar,10 or fewer,10 or fewer,10 or fewer,1270
,,,Apr,10 or fewer,10 or fewer,10 or fewer,1108
,,,May,10 or fewer,10 or fewer,10 or fewer,1252
,,,Jun,10 or fewer,10 or fewer,10 or fewer,1131
,,,Jul,10 or fewer,10 or fewer,10 or fewer,1139
,,,Aug,10 or fewer,10 or fewer,10 or fewer,1048
,,,Sep,10 or fewer,10 or fewer,10 or fewer,1232
,,,Oct,10 or fewer,10 or fewer,10 or fewer,1197
,,,Nov,10 or fewer,10 or fewer,10 or fewer,1242
,,,Dec,10 or fewer,10 or fewer,10 or fewer,1678
,"Total: Total includes all data under the New Jersey bucket, including data from rows not currently displayed.",2020,Jan,63,10 or fewer,12,46973
,,,Feb,70,10 or fewer,10 or fewer,42553
,,,Mar,79,10 or fewer,11,36524
,,,Apr,66,10 or fewer,10 or fewer,22554
,,,May,71,10 or fewer,13,25479
,,,Jun,77,31,19,28829
,,,Jul,66,58,17,32039
,,,Aug,72,30,13,33469
,,,Sep,60,10 or fewer,25,32882
,,,Oct,59,10 or fewer,28,34046
,,,Nov,65,10 or fewer,22,38262
,,,Dec,46,10 or fewer,30,37207
Oregon,Less than 15 Years,2020,Jan,10 or fewer,10 or fewer,10 or fewer,7182
,,,Feb,10 or fewer,10 or fewer,10 or fewer,7143
,,,Mar,10 or fewer,10 or fewer,10 or fewer,5900
,,,Apr,10 or fewer,10 or fewer,10 or fewer,2473
,,,May,10 or fewer,10 or fewer,10 or fewer,3084
,,,Jun,10 or fewer,10 or fewer,10 or fewer,3240
,,,Jul,10 or fewer,10 or fewer,10 or fewer,3641
,,,Aug,10 or fewer,10 or fewer,10 or fewer,3636
,,,Sep,10 or fewer,10 or fewer,10 or fewer,3234
,,,Oct,10 or fewer,10 or fewer,10 or fewer,3577
,,,Nov,10 or fewer,10 or fewer,10 or fewer,3011
,,,Dec,10 or fewer,10 or fewer,10 or fewer,2953
,≥ 15 and < 25 Years,2020,Jan,10 or fewer,10 or fewer,10 or fewer,5030
,,,Feb,10 or fewer,10 or fewer,10 or fewer,4604
,,,Mar,10 or fewer,10 or fewer,10 or fewer,4120
,,,Apr,10 or fewer,10 or fewer,10 or fewer,2602
,,,May,10 or fewer,10 or fewer,10 or fewer,3277
,,,Jun,10 or fewer,10 or fewer,10 or fewer,3796
,,,Jul,10 or fewer,10 or fewer,10 or fewer,4337
,,,Aug,10 or fewer,10 or fewer,10 or fewer,4190
,,,Sep,10 or fewer,10 or fewer,10 or fewer,3858
,,,Oct,10 or fewer,10 or fewer,10 or fewer,3950
,,,Nov,10 or fewer,10 or fewer,10 or fewer,3925
,,,Dec,10 or fewer,10 or fewer,10 or fewer,3747
,≥ 25 and < 45 Years,2020,Jan,25,10 or fewer,10 or fewer,10689
,,,Feb,24,10 or fewer,10 or fewer,9398
,,,Mar,20,10 or fewer,10 or fewer,9020
,,,Apr,13,10 or fewer,10 or fewer,6363
,,,May,32,10 or fewer,10 or fewer,7750
,,,Jun,20,10 or fewer,10 or fewer,8559
,,,Jul,17,17,15,9390
,,,Aug,18,10 or fewer,10 or fewer,9652
,,,Sep,20,10 or fewer,15,8898
,,,Oct,17,10 or fewer,10 or fewer,9144
,,,Nov,11,10 or fewer,10 or fewer,8627
,,,Dec,25,10 or fewer,10 or fewer,8744
,≥ 45 and < 65 Years,2020,Jan,10 or fewer,10 or fewer,10 or fewer,9125
,,,Feb,10 or fewer,10 or fewer,10 or fewer,8314
,,,Mar,10 or fewer,10 or fewer,10 or fewer,7828
,,,Apr,10 or fewer,10 or fewer,10 or fewer,5774
,,,May,10 or fewer,10 or fewer,10 or fewer,6957
,,,Jun,10 or fewer,12,10 or fewer,7518
,,,Jul,11,10 or fewer,10 or fewer,8122
,,,Aug,10 or fewer,10 or fewer,10 or fewer,7997
,,,Sep,10 or fewer,10 or fewer,10 or fewer,7906
,,,Oct,10 or fewer,10 or fewer,10 or fewer,7983
,,,Nov,10 or fewer,10 or fewer,10 or fewer,7551
,,,Dec,10 or fewer,10 or fewer,10 or fewer,7691
,65 Years or more,2020,Jan,10 or fewer,10 or fewer,10 or fewer,9628
,,,Feb,10 or fewer,10 or fewer,10 or fewer,8738
,,,Mar,10 or fewer,10 or fewer,10 or fewer,7592
,,,Apr,10 or fewer,10 or fewer,10 or fewer,5808
,,,May,10 or fewer,10 or fewer,10 or fewer,7109
,,,Jun,10 or fewer,10 or fewer,10 or fewer,7723
,,,Jul,10 or fewer,16,10 or fewer,8145
,,,Aug,10 or fewer,10 or fewer,10 or fewer,8085
,,,Sep,10 or fewer,10 or fewer,10 or fewer,8320
,,,Oct,10 or fewer,10 or fewer,10 or fewer,8486
,,,Nov,10 or fewer,10 or fewer,10 or fewer,7900
,,,Dec,10 or fewer,10 or fewer,10 or fewer,8321
,No value,2020,Jan,10 or fewer,10 or fewer,10 or fewer,966
,,,Feb,10 or fewer,10 or fewer,10 or fewer,947
,,,Mar,10 or fewer,10 or fewer,10 or fewer,947
,,,Apr,10 or fewer,10 or fewer,10 or fewer,726
,,,May,10 or fewer,10 or fewer,10 or fewer,708
,,,Jun,10 or fewer,10 or fewer,10 or fewer,725
,,,Jul,10 or fewer,10 or fewer,10 or fewer,837
,,,Aug,10 or fewer,10 or fewer,10 or fewer,852
,,,Sep,10 or fewer,10 or fewer,10 or fewer,994
,,,Oct,10 or fewer,10 or fewer,10 or fewer,939
,,,Nov,10 or fewer,10 or fewer,10 or fewer,940
,,,Dec,10 or fewer,10 or fewer,10 or fewer,1066
,"Total: Total includes all data under the Oregon bucket, including data from rows not currently displayed.",2020,Jan,42,10 or fewer,10 or fewer,42617
,,,Feb,47,10 or fewer,10 or fewer,39140
,,,Mar,37,10 or fewer,10 or fewer,35405
,,,Apr,26,10 or fewer,14,23746
,,,May,54,10 or fewer,11,28882
,,,Jun,34,27,18,31560
,,,Jul,39,50,31,34464
,,,Aug,39,29,19,34408
,,,Sep,37,10 or fewer,30,33206
,,,Oct,35,10 or fewer,16,34071
,,,Nov,34,10 or fewer,17,31952
,,,Dec,47,10 or fewer,19,32516
Tennessee,Less than 15 Years,2020,Jan,10 or fewer,10 or fewer,10 or fewer,6645
,,,Feb,10 or fewer,10 or fewer,10 or fewer,5900
,,,Mar,10 or fewer,10 or fewer,10 or fewer,4759
,,,Apr,10 or fewer,10 or fewer,10 or fewer,2098
,,,May,10 or fewer,10 or fewer,10 or fewer,2537
,,,Jun,10 or fewer,10 or fewer,10 or fewer,3073
,,,Jul,10 or fewer,10 or fewer,10 or fewer,3353
,,,Aug,10 or fewer,10 or fewer,10 or fewer,3186
,,,Sep,10 or fewer,10 or fewer,10 or fewer,3496
,,,Oct,10 or fewer,10 or fewer,10 or fewer,4360
,,,Nov,10 or fewer,10 or fewer,10 or fewer,4158
,,,Dec,10 or fewer,10 or fewer,10 or fewer,3761
,≥ 15 and < 25 Years,2020,Jan,10 or fewer,10 or fewer,10 or fewer,4091
,,,Feb,10 or fewer,10 or fewer,10 or fewer,3789
,,,Mar,10 or fewer,10 or fewer,10 or fewer,3618
,,,Apr,10 or fewer,10 or fewer,10 or fewer,2280
,,,May,10 or fewer,10 or fewer,10 or fewer,2786
,,,Jun,10 or fewer,10 or fewer,10 or fewer,3253
,,,Jul,10 or fewer,15,10 or fewer,3496
,,,Aug,10 or fewer,11,13,3545
,,,Sep,10 or fewer,10 or fewer,10 or fewer,3415
,,,Oct,10 or fewer,10 or fewer,14,4305
,,,Nov,10 or fewer,10 or fewer,13,4012
,,,Dec,10 or fewer,10 or fewer,10 or fewer,3768
,≥ 25 and < 45 Years,2020,Jan,14,10 or fewer,10 or fewer,8250
,,,Feb,15,10 or fewer,10 or fewer,7481
,,,Mar,20,10 or fewer,10 or fewer,8437
,,,Apr,19,10 or fewer,11,5673
,,,May,20,10 or fewer,10 or fewer,6177
,,,Jun,23,16,15,7092
,,,Jul,22,27,18,7692
,,,Aug,15,18,11,7332
,,,Sep,21,10 or fewer,13,7044
,,,Oct,25,10 or fewer,19,8947
,,,Nov,18,10 or fewer,20,8642
,,,Dec,10 or fewer,10 or fewer,11,8121
,≥ 45 and < 65 Years,2020,Jan,10 or fewer,10 or fewer,10 or fewer,7172
,,,Feb,10 or fewer,10 or fewer,10 or fewer,6558
,,,Mar,10 or fewer,10 or fewer,10 or fewer,6845
,,,Apr,10 or fewer,10 or fewer,10 or fewer,5106
,,,May,10 or fewer,10 or fewer,10 or fewer,5567
,,,Jun,10 or fewer,15,10 or fewer,6234
,,,Jul,10 or fewer,27,10 or fewer,6556
,,,Aug,10 or fewer,15,10 or fewer,6534
,,,Sep,10 or fewer,10 or fewer,10 or fewer,6125
,,,Oct,10 or fewer,10 or fewer,10 or fewer,7881
,,,Nov,10 or fewer,10 or fewer,10 or fewer,7666
,,,Dec,11,10 or fewer,10 or fewer,7656
,65 Years or more,2020,Jan,10 or fewer,10 or fewer,10 or fewer,6330
,,,Feb,10 or fewer,10 or fewer,10 or fewer,5837
,,,Mar,10 or fewer,10 or fewer,10 or fewer,5186
,,,Apr,10 or fewer,10 or fewer,10 or fewer,3865
,,,May,10 or fewer,10 or fewer,10 or fewer,4964
,,,Jun,10 or fewer,10 or fewer,10 or fewer,5182
,,,Jul,10 or fewer,15,10 or fewer,5304
,,,Aug,10 or fewer,10 or fewer,10 or fewer,5319
,,,Sep,10 or fewer,10 or fewer,10 or fewer,5324
,,,Oct,10 or fewer,10 or fewer,10 or fewer,7269
,,,Nov,10 or fewer,10 or fewer,10 or fewer,7011
,,,Dec,10 or fewer,10 or fewer,10 or fewer,7345
,No value,2020,Jan,10 or fewer,10 or fewer,10 or fewer,927
,,,Feb,10 or fewer,10 or fewer,10 or fewer,782
,,,Mar,10 or fewer,10 or fewer,10 or fewer,811
,,,Apr,10 or fewer,10 or fewer,10 or fewer,551
,,,May,10 or fewer,10 or fewer,10 or fewer,578
,,,Jun,10 or fewer,10 or fewer,10 or fewer,812
,,,Jul,10 or fewer,10 or fewer,10 or fewer,796
,,,Aug,10 or fewer,10 or fewer,10 or fewer,780
,,,Sep,10 or fewer,10 or fewer,10 or fewer,867
,,,Oct,10 or fewer,10 or fewer,10 or fewer,886
,,,Nov,10 or fewer,10 or fewer,10 or fewer,1070
,,,Dec,10 or fewer,10 or fewer,10 or fewer,1280
,"Total: Total includes all data under the Tennessee bucket, including data from rows not currently displayed.",2020,Jan,21,10 or fewer,21,33413
,,,Feb,29,10 or fewer,14,30342
,,,Mar,30,10 or fewer,14,29655
,,,Apr,30,10 or fewer,17,19572
,,,May,39,13,21,22604
,,,Jun,40,45,31,25644
,,,Jul,32,87,36,27195
,,,Aug,27,53,33,26694
,,,Sep,37,17,31,26266
,,,Oct,37,10 or fewer,42,33640
,,,Nov,33,10 or fewer,35,32555
,,,Dec,28,10 or fewer,27,31931
Arkansas,Less than 15 Years,2020,Jan,10 or fewer,10 or fewer,10 or fewer,8645
,,,Feb,10 or fewer,10 or fewer,10 or fewer,8846
,,,Mar,10 or fewer,10 or fewer,10 or fewer,6522
,,,Apr,10 or fewer,10 or fewer,10 or fewer,2878
,,,May,10 or fewer,10 or fewer,10 or fewer,3743
,,,Jun,10 or fewer,10 or fewer,10 or fewer,4231
,,,Jul,10 or fewer,10 or fewer,10 or fewer,4575
,,,Aug,10 or fewer,10 or fewer,10 or fewer,4415
,,,Sep,10 or fewer,10 or fewer,10 or fewer,5189
,,,Oct,10 or fewer,10 or fewer,10 or fewer,5191
,,,Nov,10 or fewer,10 or fewer,10 or fewer,4993
,,,Dec,10 or fewer,10 or fewer,10 or fewer,4543
,≥ 15 and < 25 Years,2020,Jan,10 or fewer,10 or fewer,10 or fewer,4140
,,,Feb,10 or fewer,10 or fewer,10 or fewer,3986
,,,Mar,10 or fewer,10 or fewer,10 or fewer,3524
,,,Apr,10 or fewer,10 or fewer,11,2315
,,,May,10 or fewer,10 or fewer,17,2910
,,,Jun,10 or fewer,12,13,3447
,,,Jul,10 or fewer,26,14,3803
,,,Aug,10 or fewer,11,10 or fewer,3397
,,,Sep,10 or fewer,10 or fewer,10 or fewer,3426
,,,Oct,10 or fewer,10 or fewer,10 or fewer,3530
,,,Nov,10 or fewer,10 or fewer,10 or fewer,3281
,,,Dec,10 or fewer,10 or fewer,14,3197
,≥ 25 and < 45 Years,2020,Jan,12,10 or fewer,12,7936
,,,Feb,10 or fewer,10 or fewer,10 or fewer,7460
,,,Mar,13,10 or fewer,10 or fewer,7136
,,,Apr,19,10 or fewer,11,4931
,,,May,20,10 or fewer,14,6115
,,,Jun,13,31,27,6997
,,,Jul,18,72,14,7659
,,,Aug,10 or fewer,21,14,6819
,,,Sep,13,16,14,6765
,,,Oct,10 or fewer,10 or fewer,18,6715
,,,Nov,18,10 or fewer,18,6527
,,,Dec,14,10 or fewer,11,6356
,≥ 45 and < 65 Years,2020,Jan,10 or fewer,10 or fewer,10 or fewer,6398
,,,Feb,10 or fewer,10 or fewer,10 or fewer,5992
,,,Mar,10 or fewer,10 or fewer,10 or fewer,5600
,,,Apr,10 or fewer,10 or fewer,10 or fewer,4069
,,,May,10 or fewer,10 or fewer,10 or fewer,4906
,,,Jun,10 or fewer,14,10 or fewer,5786
,,,Jul,10 or fewer,39,10 or fewer,6081
,,,Aug,10 or fewer,19,10 or fewer,5674
,,,Sep,10 or fewer,10 or fewer,10 or fewer,5449
,,,Oct,10 or fewer,10 or fewer,10 or fewer,5440
,,,Nov,10 or fewer,10 or fewer,10 or fewer,5310
,,,Dec,10 or fewer,10 or fewer,10 or fewer,5243
,65 Years or more,2020,Jan,10 or fewer,10 or fewer,10 or fewer,5509
,,,Feb,10 or fewer,10 or fewer,10 or fewer,5072
,,,Mar,10 or fewer,10 or fewer,10 or fewer,4397
,,,Apr,10 or fewer,10 or fewer,10 or fewer,3332
,,,May,10 or fewer,10 or fewer,10 or fewer,4090
,,,Jun,10 or fewer,10 or fewer,10 or fewer,4433
,,,Jul,10 or fewer,18,10 or fewer,4682
,,,Aug,10 or fewer,10 or fewer,10 or fewer,4633
,,,Sep,10 or fewer,10 or fewer,10 or fewer,4550
,,,Oct,10 or fewer,10 or fewer,10 or fewer,4867
,,,Nov,10 or fewer,10 or fewer,10 or fewer,4740
,,,Dec,10 or fewer,10 or fewer,10 or fewer,4890
,No value,2020,Jan,10 or fewer,10 or fewer,10 or fewer,817
,,,Feb,10 or fewer,10 or fewer,10 or fewer,771
,,,Mar,10 or fewer,10 or fewer,10 or fewer,782
,,,Apr,10 or fewer,10 or fewer,10 or fewer,570
,,,May,10 or fewer,10 or fewer,10 or fewer,590
,,,Jun,10 or fewer,10 or fewer,10 or fewer,655
,,,Jul,10 or fewer,10 or fewer,10 or fewer,758
,,,Aug,10 or fewer,10 or fewer,10 or fewer,736
,,,Sep,10 or fewer,10 or fewer,10 or fewer,812
,,,Oct,10 or fewer,10 or fewer,10 or fewer,834
,,,Nov,10 or fewer,10 or fewer,10 or fewer,818
,,,Dec,10 or fewer,10 or fewer,10 or fewer,906
,"Total: Total includes all data under the Arkansas bucket, including data from rows not currently displayed.",2020,Jan,22,10 or fewer,29,33445
,,,Feb,19,10 or fewer,10 or fewer,32124
,,,Mar,27,10 or fewer,20,27958
,,,Apr,30,10 or fewer,29,18093
,,,May,30,22,43,22352
,,,Jun,20,69,47,25547
,,,Jul,27,158,33,27557
,,,Aug,19,62,25,25669
,,,Sep,21,30,33,26187
,,,Oct,22,10 or fewer,36,26574
,,,Nov,29,10 or fewer,37,25669
,,,Dec,21,10 or fewer,36,25133
Iowa,Less than 15 Years,2020,Jan,10 or fewer,10 or fewer,10 or fewer,6381
,,,Feb,10 or fewer,10 or fewer,10 or fewer,6031
,,,Mar,10 or fewer,10 or fewer,10 or fewer,4347
,,,Apr,10 or fewer,10 or fewer,10 or fewer,1937
,,,May,10 or fewer,10 or fewer,10 or fewer,2522
,,,Jun,10 or fewer,10 or fewer,10 or fewer,3021
,,,Jul,10 or fewer,10 or fewer,10 or fewer,3528
,,,Aug,10 or fewer,10 or fewer,10 or fewer,3580
,,,Sep,10 or fewer,10 or fewer,10 or fewer,3392
,,,Oct,10 or fewer,10 or fewer,10 or fewer,3412
,,,Nov,10 or fewer,10 or fewer,10 or fewer,2888
,,,Dec,10 or fewer,10 or fewer,10 or fewer,2725
,≥ 15 and < 25 Years,2020,Jan,10 or fewer,10 or fewer,10 or fewer,3879
,,,Feb,10 or fewer,10 or fewer,10 or fewer,3624
,,,Mar,10 or fewer,10 or fewer,10 or fewer,3257
,,,Apr,10 or fewer,10 or fewer,10 or fewer,2144
,,,May,10 or fewer,10 or fewer,10 or fewer,2680
,,,Jun,10 or fewer,10 or fewer,10 or fewer,3285
,,,Jul,10 or fewer,20,10 or fewer,3663
,,,Aug,10 or fewer,11,10 or fewer,3688
,,,Sep,10 or fewer,10 or fewer,10 or fewer,3414
,,,Oct,10 or fewer,10 or fewer,10 or fewer,3535
,,,Nov,10 or fewer,10 or fewer,10 or fewer,3169
,,,Dec,10 or fewer,10 or fewer,10 or fewer,2933
,≥ 25 and < 45 Years,2020,Jan,10 or fewer,10 or fewer,10 or fewer,7730
,,,Feb,10 or fewer,10 or fewer,10 or fewer,7249
,,,Mar,10 or fewer,10 or fewer,10 or fewer,6838
,,,Apr,11,10 or fewer,10 or fewer,4960
,,,May,18,10 or fewer,11,5943
,,,Jun,20,19,13,6768
,,,Jul,15,46,15,7411
,,,Aug,14,22,10 or fewer,7329
,,,Sep,12,10 or fewer,10 or fewer,6942
,,,Oct,17,10 or fewer,10 or fewer,6878
,,,Nov,10 or fewer,10 or fewer,10 or fewer,6801
,,,Dec,10 or fewer,10 or fewer,10 or fewer,6171
,≥ 45 and < 65 Years,2020,Jan,10 or fewer,10 or fewer,10 or fewer,6451
,,,Feb,10 or fewer,10 or fewer,10 or fewer,6101
,,,Mar,10 or fewer,10 or fewer,10 or fewer,5525
,,,Apr,10 or fewer,10 or fewer,10 or fewer,4320
,,,May,12,10 or fewer,10 or fewer,5179
,,,Jun,10 or fewer,19,10 or fewer,5627
,,,Jul,10 or fewer,44,10 or fewer,6195
,,,Aug,10 or fewer,29,10 or fewer,6659
,,,Sep,10 or fewer,10 or fewer,10 or fewer,5927
,,,Oct,10 or fewer,10 or fewer,10 or fewer,5917
,,,Nov,10 or fewer,10 or fewer,10 or fewer,6119
,,,Dec,10 or fewer,10 or fewer,10 or fewer,5653
,65 Years or more,2020,Jan,10 or fewer,10 or fewer,10 or fewer,6188
,,,Feb,10 or fewer,10 or fewer,10 or fewer,5834
,,,Mar,10 or fewer,10 or fewer,10 or fewer,4903
,,,Apr,10 or fewer,10 or fewer,10 or fewer,3708
,,,May,10 or fewer,10 or fewer,10 or fewer,4754
,,,Jun,10 or fewer,13,10 or fewer,5194
,,,Jul,10 or fewer,18,10 or fewer,5528
,,,Aug,10 or fewer,28,10 or fewer,6171
,,,Sep,10 or fewer,10 or fewer,10 or fewer,5773
,,,Oct,10 or fewer,10 or fewer,10 or fewer,5868
