Session Title,OBESITY by ICD and BMI County Age 2025,,,
,"SAGINAW, MI",38.30%,16.80%,637
,"TRANSYLVANIA, NC",42.71%,16.27%,1358
,"STEELE, MN",45.88%,23.53%,85
,"HILLSBOROUGH, NH",41.91%,19.66%,16493
,"HARDING, NM",-,-,10 or fewer
,"HOUSTON, MN",39.49%,19.64%,937
,"SHIAWASSEE, MI",42.86%,19.05%,588
,"TALBOT, MD",43.84%,17.36%,1941
,"CHURCHILL, NV",41.11%,12.14%,1705
,"EDDY, NM",48.19%,20.73%,193
,"MIDDLESEX, NJ",39.71%,19.47%,17890
,"MOWER, MN",45.45%,25.00%,44
,"LIVINGSTON, MI",39.65%,24.27%,9418
,"WHITE PINE, NV",50.00%,-,60
,"CHATHAM, NC",44.44%,25.01%,3695
,"BUNCOMBE, NC",38.10%,14.99%,7439
,"ROCKINGHAM, NH",35.72%,17.88%,3970
,"NEWTON, MO",31.25%,-,80
,"EDMONSON, KY",60.00%,26.15%,65
,"LAKE OF THE WOODS, MN",41.40%,25.48%,157
,"MERCER, NJ",38.80%,18.06%,11266
,"CATRON, NM",-,-,10 or fewer
,"SHELBY, MO",-,-,10 or fewer
,"SANDOVAL, NM",42.48%,19.45%,2262
,"ROOSEVELT, MT",50.00%,27.71%,166
,"WAKE, NC",41.53%,20.04%,92005
,"NYE, NV",40.00%,16.54%,260
,"GOODHUE, MN",42.66%,18.18%,143
,"DARE, NC",35.86%,16.34%,2295
,"SCOTT, MN",36.05%,20.81%,2499
,"GRATIOT, MI",50.00%,27.88%,226
,"SOMERSET, NJ",37.84%,17.43%,8193
,"HIDALGO, NM",-,-,10 or fewer
,"FRANKLIN, MO",35.78%,13.76%,109
,"ISABELLA, MI",46.71%,23.25%,456
,"COOS, NH",37.34%,14.32%,391
,"MUHLENBERG, KY",49.76%,28.29%,205
,"WATONWAN, MN",34.48%,20.69%,58
,"MONROE, MO",-,-,10 or fewer
,"UNION, NJ",42.08%,17.80%,11584
,"WEXFORD, MI",43.77%,20.64%,281
,"NOBLES, MN",45.71%,31.96%,1630
,"TREASURE, MT",-,-,11
,"CAMDEN, MO",26.47%,-,68
,"IREDELL, NC",45.71%,29.83%,5307
,"LINCOLN, NC",48.51%,35.24%,1612
,"MURRAY, MN",41.09%,24.70%,421
,"SILVER BOW, MT",41.71%,15.68%,2436
,"LINCOLN, LA",43.17%,20.38%,417
,"POWDER RIVER, MT",46.43%,-,28
,"CARTERET, NC",42.47%,20.71%,478
,"GENESEE, MI",45.38%,17.21%,11894
,"CARBON, MT",35.84%,11.56%,173
,"ORANGE, NY",41.67%,16.13%,7398
,"DAWES, NE",38.67%,18.67%,75
,"LINCOLN, MN",50.00%,26.14%,88
,"PLYMOUTH, MA",40.21%,28.71%,13652
,"BARNSTABLE, MA",35.87%,29.18%,6618
,"ULSTER, NY",39.87%,21.74%,3928
,"WORCESTER, MA",40.56%,26.11%,51038
,"HILL, MT",41.70%,15.83%,259
,"GRAHAM, NC",44.76%,17.48%,143
,"RAMSEY, MN",41.96%,25.06%,20347
,"SAINT LOUIS CITY, MO",37.72%,15.28%,2553
,"NASSAU, NY",37.97%,24.84%,40142
,"LA SALLE, LA",42.59%,22.22%,54
,"WASHINGTON, MN",42.53%,25.57%,7310
,"MONTMORENCY, MI",-,-,24
,"JEFFERSON, MT",38.27%,14.44%,554
,"BARREN, KY",50.00%,29.10%,244
,"FALLON, MT",54.55%,38.64%,44
,"LAC QUI PARLE, MN",36.72%,22.66%,128
,"LAKE, MN",44.82%,26.52%,328
,"BELTRAMI, MN",40.86%,27.77%,4227
,"BLUE EARTH, MN",26.50%,12.00%,200
,"JACKSON, NC",30.52%,14.94%,154
,"ARTHUR, NE",-,-,16
,"PRESQUE ISLE, MI",45.45%,-,33
,"COOK, MN",31.82%,20.45%,88
,"TOMPKINS, NY",34.86%,13.46%,5507
,"DURHAM, NC",35.89%,18.70%,35874
,"MACKINAC, MI",32.69%,-,52
,"SCHUYLER, MO",-,-,10 or fewer
,"SAN JUAN, NM",37.84%,15.32%,111
,"WATAUGA, NC",40.14%,15.68%,2175
,"GREENUP, KY",43.28%,25.75%,268
,"WIBAUX, MT",-,-,12
,"HUNTERDON, NJ",34.50%,13.74%,1922
,"DEER LODGE, MT",34.29%,11.43%,175
,"MEAGHER, MT",29.82%,-,57
,"LAWRENCE, KY",49.27%,21.87%,343
,"MERRIMACK, NH",40.49%,21.08%,4246
,"DUTCHESS, NY",38.04%,17.80%,1848
,"RAPIDES, LA",36.62%,15.32%,385
,"PETROLEUM, MT",-,-,10 or fewer
,"PRAIRIE, MT",-,-,16
,"WINONA, MN",36.29%,19.64%,1802
,"UNION, NC",47.54%,31.32%,9174
,"WASHTENAW, MI",35.73%,20.73%,20889
,"WASECA, MN",38.10%,-,42
,"LEA, NM",43.48%,-,46
,"HENNEPIN, MN",33.80%,17.63%,54203
,"HOWARD, MD",36.83%,21.16%,5651
,"HOUGHTON, MI",34.69%,-,98
,"ESSEX, MA",35.86%,22.56%,21160
,"BERGEN, NJ",34.01%,19.55%,20397
,"MIDLAND, MI",36.07%,21.50%,535
,"BARAGA, MI",-,-,20
,"ADAIR, MO",35.29%,-,34
,"GRANT, LA",44.00%,24.00%,50
,"MECKLENBURG, NC",39.22%,23.61%,66358
,"SABINE, LA",45.00%,-,40
,"OAKLAND, MI",37.02%,20.22%,60464
,"ROCK, MN",35.40%,23.39%,791
,"CURRY, NM",38.23%,21.73%,497
,"MONMOUTH, NJ",36.41%,16.70%,9986
,"GARFIELD, MT",-,-,19
,"SANDERS, MT",-,-,12
,"SIOUX, NE",-,-,13
,"KINGS, NY",30.04%,19.22%,77723
,"QUEENS, NY",33.39%,19.55%,47214
,"OZARK, MO",-,-,18
,"CHIPPEWA, MI",33.61%,16.39%,122
,"CLINTON, MI",34.88%,13.49%,430
,"MONROE, KY",44.83%,-,29
,"GREENE, MO",44.22%,15.94%,4367
,"CRAWFORD, MI",36.59%,-,41
,"NICOLLET, MN",30.99%,-,71
,"WASHOE, NV",37.94%,15.98%,39879
,"SWEET GRASS, MT",37.50%,-,48
,"CARTER, MT",-,-,22
,"SAN MIGUEL, NM",33.72%,20.93%,86
,"CLARK, MO",36.59%,26.83%,41
,"BOONE, MO",32.62%,6.90%,420
,"MCCONE, MT",40.00%,-,35
,"DANIELS, MT",40.00%,-,30
,"GRAFTON, NH",30.44%,14.81%,4395
,"STOREY, NV",28.57%,-,84
,"MONITEAU, MO",-,-,10 or fewer
,"HOWELL, MO",23.46%,-,81
,"SIERRA, NM",42.86%,29.52%,105
,"DOUGLAS, MO",-,-,24
,"LINCOLN, MT",-,-,13
,"DODGE, MN",-,-,22
,"MISSOULA, MT",28.43%,10.57%,1741
,"BELKNAP, NH",35.89%,18.55%,992
,"MINERAL, MT",-,-,17
,"SUFFOLK, MA",29.91%,19.70%,60290
,"ALPENA, MI",33.33%,-,66
,"BOYD, KY",44.08%,23.11%,515
,"OTERO, NM",33.14%,18.34%,169
,"CLARK, NV",33.87%,16.78%,40404
,"CUMBERLAND, ME",33.23%,15.17%,16141
,"ROCKLAND, NY",33.94%,10.08%,2381
,"VALLEY, MT",32.61%,-,46
,"BIENVILLE, LA",35.90%,-,39
,"MORRIS, NJ",31.24%,14.80%,3217
,"KALKASKA, MI",28.72%,13.83%,94
,"FRANKLIN, MA",32.93%,21.14%,1069
,"KEWEENAW, MI",-,-,10 or fewer
,"MIDDLESEX, MA",29.69%,18.82%,79232
,"BROWN, MN",25.00%,14.42%,104
,"LAKE, MT",-,-,55
,"PIPESTONE, MN",39.11%,24.44%,225
,"CARVER, MN",31.10%,18.44%,1106
,"MOORE, NC",35.88%,17.24%,1073
,"UNION, NM",-,-,19
,"CHEBOYGAN, MI",25.58%,-,129
,"BEAVERHEAD, MT",33.45%,15.02%,293
,"MONTGOMERY, MD",34.07%,13.13%,12283
,"RIO ARRIBA, NM",32.04%,18.45%,103
,"HAMPSHIRE, MA",34.67%,19.34%,1474
,"CARROLL, NH",38.67%,17.52%,1461
,"DADE, MO",42.31%,-,26
,"OLMSTED, MN",34.03%,20.30%,335
,"OTSEGO, MI",33.03%,-,109
,"STRAFFORD, NH",33.58%,14.11%,801
,"GRANT, NE",-,-,22
,"WARREN, MO",39.29%,-,28
,"ESMERALDA, NV",-,-,10 or fewer
,"ORANGE, NC",33.53%,17.94%,9842
,"NATCHITOCHES, LA",47.62%,25.40%,63
,"DOUGLAS, NV",31.82%,12.73%,770
,"ANTRIM, MI",24.79%,-,117
,"ROOSEVELT, NM",39.23%,18.66%,209
,"WEBSTER, MO",39.57%,11.75%,417
,"LINCOLN, NM",23.64%,-,55
,"MADISON, MT",30.40%,12.40%,250
,"DALLAS, MO",33.33%,11.97%,117
,"NORFOLK, MA",30.89%,20.11%,16153
,"BENZIE, MI",23.00%,12.00%,100
,"CLAIBORNE, LA",-,-,24
,"STONE, MO",25.00%,-,148
,"GRANITE, MT",32.50%,-,40
,"LINCOLN, MO",25.00%,-,56
,"CHRISTIAN, MO",35.71%,13.21%,560
,"DUKES, MA",25.79%,31.75%,252
,"PARK, MT",26.78%,8.80%,534
,"MCDONALD, MO",-,-,28
,"PUTNAM, NY",30.70%,16.11%,329
,"LACLEDE, MO",40.04%,13.21%,507
,"BARRY, MO",33.03%,-,109
,"POLK, MO",24.79%,9.40%,117
,"WRIGHT, MO",26.67%,-,75
,"BUTLER, KY",43.26%,15.60%,141
,"BERKSHIRE, MA",31.11%,14.75%,434
,"RAVALLI, MT",20.00%,-,125
,"CHARLEVOIX, MI",23.39%,6.43%,171
,"GRANT, NM",-,-,20
,"WARREN, KY",30.39%,21.20%,849
,"LOGAN, KY",39.47%,21.05%,76
,"SAINT LOUIS, MO",30.82%,9.07%,3352
,"RICHMOND, NY",27.72%,14.01%,6159
,"TAOS, NM",20.83%,-,72
,"GRAND TRAVERSE, MI",27.11%,8.06%,819
,"LAWRENCE, MO",25.76%,10.10%,198
,"LOS ALAMOS, NM",22.09%,-,86
,"LEELANAU, MI",16.67%,-,84
,"WEBSTER, LA",25.81%,-,62
,"EMMET, MI",25.00%,4.91%,224
,"DE SOTO, LA",33.33%,22.73%,66
,"FLATHEAD, MT",18.69%,-,107
,"GALLATIN, MT",22.63%,8.68%,10017
,"WESTCHESTER, NY",30.12%,11.23%,8433
,"ALLEN, KY",45.22%,20.87%,115
,"TANEY, MO",31.70%,9.58%,407
,"RED RIVER, LA",-,-,11
,"NEW YORK, NY",16.50%,9.49%,45408
,"NANTUCKET, MA",20.00%,-,55
,"SIMPSON, KY",38.89%,26.85%,108
,"BOSSIER, LA",23.57%,18.93%,280
,"LINCOLN, NV",-,-,12
,"SANTA FE, NM",21.93%,16.31%,693
,"CADDO, LA",25.59%,21.47%,801
,"SAINT CHARLES, MO",22.48%,7.70%,1143
,"JEFFERSON, MO",20.21%,11.46%,480
,None of the above,36.85%,19.89%,171763
,Total,43.35%,23.42%,3821139
≥ 35 and < 45 Years,"BERTIE, NC",65.61%,45.34%,1297
,"IRON, MO",69.48%,68.83%,154
,"HOLT, NE",54.79%,18.77%,261
,"SOMERSET, MD",62.18%,34.40%,1285
,"MARTIN, NC",67.34%,44.22%,1479
,"JASPER, MS",63.99%,33.66%,511
,"POWELL, KY",64.07%,34.67%,398
,"MADISON, MO",63.27%,73.47%,147
,"SHERMAN, NE",53.57%,27.38%,84
,"JEFFERSON, MS",58.33%,27.78%,144
,"DEKALB, MO",60.96%,27.85%,456
,"WASHINGTON, NC",68.79%,43.03%,660
,"GATES, NC",60.98%,40.13%,633
,"LAWRENCE, MS",62.12%,27.14%,829
,"PIKE, MS",64.56%,26.70%,1944
,"WALTHALL, MS",64.94%,29.75%,773
,"NANCE, NE",55.91%,38.71%,93
,"HARLAN, NE",48.15%,20.37%,54
,"CLINTON, MO",63.06%,29.06%,647
,"LENOIR, NC",62.94%,40.56%,4080
,"WILSON, NC",62.21%,46.96%,3850
,"YAZOO, MS",64.98%,32.84%,1836
,"OSWEGO, NY",54.23%,27.23%,1348
,"PHELPS, NE",47.68%,19.21%,151
,"HARRISON, MO",59.61%,29.06%,203
,"WASHINGTON, KY",55.26%,31.30%,409
,"FLOYD, KY",61.96%,37.44%,1680
,"FRANKLIN, NE",63.22%,28.74%,87
,"HUMPHREYS, MS",65.94%,35.31%,320
,"SCOTT, KY",59.02%,39.63%,3616
,"KEARNEY, NE",58.49%,25.16%,159
,"TUNICA, MS",67.85%,29.97%,367
,"NICHOLAS, KY",64.94%,46.10%,154
,"SAMPSON, NC",61.01%,32.87%,2644
,"SALINE, MO",53.85%,28.85%,52
,"SAINT FRANCOIS, MO",64.50%,79.27%,1090
,"WAYNE, MS",65.37%,33.61%,488
,"NEMAHA, NE",52.38%,26.19%,126
,"WAYNE, KY",61.72%,24.22%,256
,"GENTRY, MO",57.09%,24.29%,494
,"NELSON, KY",59.65%,39.20%,3472
,"SPENCER, KY",57.12%,35.20%,1693
,"FURNAS, NE",55.70%,16.46%,79
,"ST JOHN THE BAPTIST, LA",62.15%,37.49%,2737
,"WASHINGTON, MO",60.00%,65.88%,85
,"PIKE, KY",62.12%,38.91%,3796
,"LARUE, KY",65.34%,51.62%,1203
,"BUTLER, NE",53.76%,24.73%,93
,"KEMPER, MS",61.95%,35.62%,452
,"NEWTON, MS",64.36%,33.70%,1086
,"AMITE, MS",61.98%,25.19%,405
,"LAUREL, KY",61.87%,32.72%,2827
,"HALL, NE",55.32%,28.38%,2079
,"HOLMES, MS",66.03%,30.54%,989
,"GOSPER, NE",62.07%,-,29
,"JEFFERSON DAVIS, MS",64.19%,34.90%,659
,"ANDREW, MO",57.84%,27.99%,1397
,"BUCHANAN, MO",58.85%,24.54%,6902
,"WAYNE, NC",59.68%,34.44%,8263
,"COLUMBUS, NC",59.11%,30.81%,1866
,"HALIFAX, NC",62.11%,31.61%,3603
,"HERTFORD, NC",64.29%,48.80%,1672
,"THURSTON, NE",66.19%,24.46%,139
,"BLADEN, NC",63.61%,38.21%,2358
,"HOWARD, NE",43.95%,19.11%,157
,"JACKSON, KY",62.71%,34.21%,649
,"HOLT, MO",59.36%,26.94%,219
,"MORGAN, KY",59.09%,25.57%,176
,"BENTON, MO",57.69%,20.51%,78
,"MEADE, KY",58.78%,41.01%,1941
,"EDGECOMBE, NC",62.93%,46.04%,4038
,"TRIMBLE, KY",58.83%,33.98%,515
,"TYRRELL, NC",62.20%,30.08%,246
,"LETCHER, KY",58.35%,33.20%,497
,"JONES, MS",60.45%,29.76%,2493
,"PERRY, MS",65.09%,37.28%,928
,"HARRISON, KY",58.13%,33.57%,566
,"YORK, NE",52.99%,26.07%,234
,"FRANKLIN, NY",59.11%,33.21%,3409
,"PERRY, KY",60.80%,33.20%,500
,"ROWAN, KY",59.50%,32.25%,400
,"FILLMORE, NE",59.06%,32.28%,127
,"FRANKLIN, MS",60.00%,26.21%,145
,"HITCHCOCK, NE",59.62%,30.77%,52
,"NORTHAMPTON, NC",60.69%,31.43%,1066
,"ROCK, NE",-,-,20
,"ANDERSON, KY",63.21%,37.89%,1552
,"COVINGTON, MS",66.16%,35.45%,1179
,"WORTH, MO",57.94%,23.81%,126
,"CHARLES, MD",58.45%,32.83%,5251
,"CLAIBORNE, MS",55.31%,25.14%,179
,"MONTGOMERY, KY",59.33%,32.68%,563
,"CUSTER, NE",57.19%,24.75%,299
,"DENT, MO",61.02%,35.30%,762
,"JOHNSON, KY",61.07%,35.04%,411
,"WARREN, NC",62.08%,35.95%,509
,"TAYLOR, KY",58.00%,30.44%,450
,"CLAY, MS",67.15%,34.95%,1528
,"KNOX, MO",-,-,10 or fewer
,"MADISON, KY",60.04%,38.92%,6732
,"KEYA PAHA, NE",-,-,10 or fewer
,"ROBERTSON, KY",59.09%,38.64%,44
,"SMITH, MS",60.96%,31.57%,415
,"SAINT HELENA, LA",64.22%,32.91%,313
,"LAFAYETTE, MO",51.21%,22.98%,496
,"BUFFALO, NE",53.16%,23.25%,1772
,"GALLATIN, KY",61.67%,36.88%,621
,"MARION, MS",62.09%,34.37%,1894
,"LOUP, NE",-,-,10 or fewer
,"GRAYSON, KY",57.49%,28.50%,835
,"CASS, NE",51.49%,25.60%,1379
,"WILKINSON, MS",59.03%,31.28%,227
,"QUITMAN, MS",58.18%,37.27%,110
,"CLARKE, MS",63.63%,34.31%,921
,"HAMILTON, NE",50.46%,27.52%,327
,"MARTIN, KY",63.25%,39.16%,166
,"LINCOLN, KY",57.42%,32.37%,519
,"OWSLEY, KY",63.55%,31.78%,107
,"WICOMICO, MD",57.24%,30.25%,7336
,"PENDLETON, KY",63.70%,45.35%,1204
,"GREENE, MS",59.02%,29.51%,366
,"MENOMINEE, MI",58.34%,32.29%,1762
,"CLAY, KY",64.29%,35.14%,1750
,"MONROE, MS",60.90%,28.47%,2343
,"GARFIELD, NE",48.00%,-,25
,"CASWELL, NC",59.46%,32.47%,1078
,"LEE, KY",61.33%,29.30%,256
,"MERCER, KY",56.36%,30.20%,692
,"CHOCTAW, MS",62.55%,29.73%,259
,"DE BACA, NM",-,-,10 or fewer
,"DAVIDSON, NC",59.40%,41.07%,9508
,"LENAWEE, MI",58.11%,41.95%,7606
,"FULTON, KY",59.31%,38.97%,349
,"HILLSDALE, MI",57.58%,32.34%,2084
,"WORCESTER, MD",52.56%,29.86%,2753
,"LAKE, MI",55.15%,33.09%,544
,"HARLAN, KY",59.90%,33.66%,404
,"IBERVILLE, LA",60.55%,39.29%,2464
,"ATCHISON, MO",58.88%,20.56%,107
,"KNOX, KY",60.82%,35.17%,1746
,"WOLFE, KY",53.66%,25.20%,123
,"JEFFERSON, NY",51.76%,24.77%,767
,"DAWSON, NE",54.60%,21.65%,522
,"LAFOURCHE, LA",57.68%,31.15%,3133
,"GEORGE, MS",61.20%,26.43%,1067
,"DODGE, NE",54.30%,24.95%,477
,"ESTILL, KY",59.77%,30.36%,952
,"COPIAH, MS",59.78%,30.43%,828
,"OKTIBBEHA, MS",60.18%,30.39%,1336
,"NESHOBA, MS",60.49%,35.34%,1392
,"VANCE, NC",57.45%,36.17%,1537
,"THAYER, NE",44.44%,24.44%,90
,"WINSTON, MS",61.04%,33.94%,498
,"MERRICK, NE",58.86%,34.09%,440
,"JOHNSON, NE",56.36%,21.82%,110
,"HOWARD, MO",-,-,12
,"PASQUOTANK, NC",60.37%,36.46%,3157
,"MENIFEE, KY",59.09%,30.00%,110
,"CAMERON, LA",61.96%,33.70%,92
,"HICKMAN, KY",63.13%,40.00%,160
,"NASH, NC",61.12%,37.92%,6198
,"NOXUBEE, MS",61.94%,30.85%,402
,"CIBOLA, NM",57.49%,16.77%,167
,"LINCOLN, MS",60.69%,26.72%,786
,"HENRY, MO",45.30%,22.10%,181
,"FARIBAULT, MN",62.21%,38.17%,786
,"CHICKASAW, MS",61.39%,31.83%,1194
,"CLEVELAND, NC",60.53%,53.65%,2399
,"CAROLINE, MD",58.65%,34.35%,2815
,"ROBESON, NC",58.05%,30.21%,8123
,"BEAUFORT, NC",57.84%,41.43%,3413
,"HENRY, KY",60.99%,36.55%,1702
,"CALDWELL, MO",55.83%,24.17%,240
,"JEFFERSON DAVIS, LA",62.15%,36.60%,1366
,"GREENE, NC",56.55%,29.68%,893
,"RUTHERFORD, NC",55.39%,28.57%,1309
,"ROWAN, NC",57.95%,41.20%,8185
,"MAGOFFIN, KY",56.90%,25.93%,297
,"BRACKEN, KY",57.85%,37.67%,446
,"GRANT, KY",63.13%,39.21%,2726
,"WILKES, NC",56.24%,33.91%,1442
,"RED WILLOW, NE",50.36%,18.98%,274
,"ATTALA, MS",62.95%,29.05%,950
,"HYDE, NC",54.51%,20.17%,233
,"TEXAS, MO",54.99%,20.23%,351
,"ADAMS, MS",60.00%,24.06%,345
,"RICHARDSON, NE",58.82%,26.05%,119
,"MARSHALL, MS",58.10%,24.98%,1537
,"CALDWELL, KY",59.13%,41.27%,504
,"SCOTT, MS",60.72%,26.79%,1049
,"HARNETT, NC",58.03%,33.75%,7861
,"ALAMANCE, NC",58.18%,36.12%,16473
,"HARDIN, KY",59.07%,38.53%,12303
,"JONES, NC",58.77%,40.35%,228
,"DUNKLIN, MO",60.00%,55.52%,625
,"COAHOMA, MS",66.24%,33.12%,311
,"VALENCIA, NM",53.23%,26.46%,960
,"LUCE, MI",-,-,15
,"BOYD, NE",55.88%,-,34
,"LIVINGSTON, KY",61.03%,36.38%,580
,"DAVIESS, MO",54.55%,27.27%,220
,"POINTE COUPEE, LA",59.95%,34.67%,1301
,"RUSSELL, KY",51.56%,27.11%,225
,"PEARL RIVER, MS",60.49%,31.02%,4574
,"VALLEY, NE",46.51%,23.26%,86
,"OTOE, NE",54.13%,26.21%,351
,"CLINTON, NY",53.39%,17.89%,6267
,"HINDS, MS",60.30%,30.06%,13286
,"ANTELOPE, NE",49.63%,17.65%,272
,"STOKES, NC",60.12%,34.46%,2954
,"PEMISCOT, MO",63.85%,57.36%,462
,"MORGAN, MO",-,-,19
,"FREEBORN, MN",62.25%,38.24%,204
,"VERNON, MO",41.18%,16.67%,102
,"WHITLEY, KY",61.05%,31.96%,3135
,"PANOLA, MS",57.13%,26.38%,1213
,"BATES, MO",48.54%,21.34%,239
,"MILLE LACS, MN",59.80%,42.61%,1739
,"CUMBERLAND, NC",58.65%,32.29%,18281
,"LYON, KY",59.68%,46.35%,315
,"BRECKINRIDGE, KY",58.00%,34.31%,781
,"OCEANA, MI",59.30%,45.67%,2457
,"DESOTO, MS",58.51%,28.93%,10185
,"BROWN, NE",41.82%,-,55
,"MARION, MO",54.55%,-,22
,"WEBSTER, MS",62.05%,36.01%,672
,"TORRANCE, NM",57.41%,25.93%,162
,"PETTIS, MO",47.29%,20.16%,129
,"SARPY, NE",51.54%,25.39%,10363
,"BULLITT, KY",60.15%,39.55%,8005
,"BOLLINGER, MO",62.30%,68.45%,504
,"REYNOLDS, MO",56.73%,54.39%,171
,"JOHNSTON, NC",57.73%,31.44%,17025
,"HOKE, NC",56.61%,29.36%,2074
,"SUNFLOWER, MS",62.26%,35.22%,318
,"CLAY, NE",57.05%,28.20%,305
,"BALLARD, KY",57.91%,38.69%,411
,"NIAGARA, NY",55.43%,28.98%,7603
,"SURRY, NC",57.61%,36.50%,2548
,"ROCKINGHAM, NC",59.46%,32.14%,6519
,"PERQUIMANS, NC",59.98%,34.59%,902
,"MCCREARY, KY",58.72%,25.44%,562
,"RANDOLPH, NC",56.00%,30.59%,5145
,"ORLEANS, NY",54.00%,24.42%,2891
,"SIMPSON, MS",60.28%,31.32%,846
,"PERRY, MO",52.94%,64.34%,272
,"POLK, NE",37.04%,20.37%,54
,"CHOWAN, NC",61.78%,38.40%,1065
,"MARSHALL, KY",58.63%,36.29%,2381
,"YADKIN, NC",61.77%,42.13%,1899
,"UNION, KY",61.84%,47.06%,1022
,"CARROLL, MO",55.04%,26.36%,129
,"BOONE, NE",40.41%,19.18%,146
,"PULASKI, KY",51.01%,26.51%,1588
,"TRIGG, KY",55.69%,33.53%,167
,"AITKIN, MN",52.02%,30.72%,892
,"JOHNSON, MO",47.99%,18.67%,723
,"MADISON, LA",58.73%,28.57%,126
,"ASSUMPTION, LA",61.53%,37.75%,967
,"CATTARAUGUS, NY",51.69%,25.40%,681
,"MONTGOMERY, MS",61.56%,40.45%,398
,"MARION, KY",55.36%,32.83%,466
,"SAINT JAMES, LA",61.36%,38.98%,898
,"CASS, MI",57.41%,33.81%,2402
,"FRANKLIN, NC",59.62%,34.33%,4938
,"SCHOHARIE, NY",55.69%,31.24%,2250
,"SEWARD, NE",47.54%,19.91%,427
,"FRONTIER, NE",46.55%,24.14%,116
,"PLATTE, NE",43.80%,16.53%,605
,"WASHINGTON, MD",56.18%,30.04%,12701
,"WEST BATON ROUGE, LA",60.25%,38.95%,2845
,"GARRARD, KY",57.08%,35.62%,904
,"MUSKEGON, MI",57.33%,39.47%,17436
,"LESLIE, KY",66.50%,36.21%,406
,"SAINT CHARLES, LA",57.52%,39.91%,3743
,"LEAKE, MS",61.12%,29.89%,1268
,"ROCKCASTLE, KY",55.66%,30.47%,512
,"LEWIS, NY",48.04%,22.55%,204
,"STONE, MS",60.12%,30.31%,815
,"WASHINGTON, LA",58.72%,36.14%,2604
,"RAY, MO",53.81%,19.40%,433
,"CASS, MO",51.15%,26.49%,3175
,"MUSSELSHELL, MT",44.79%,20.83%,96
,"KNOTT, KY",53.76%,30.52%,426
,"HERKIMER, NY",55.41%,30.93%,4613
,"BARTON, MO",66.67%,-,21
,"OSAGE, MO",43.33%,-,30
,"HENDERSON, KY",61.00%,38.15%,3767
,"RIPLEY, MO",56.01%,65.22%,391
,"ADAMS, NE",56.54%,32.22%,2188
,"CARROLL, KY",61.84%,35.05%,739
,"ITASCA, MN",57.22%,38.24%,3857
,"WHEELER, NE",-,-,20
,"GUADALUPE, NM",51.61%,-,31
,"WEBSTER, KY",60.68%,45.05%,646
,"GRANVILLE, NC",56.91%,36.04%,3330
,"DELTA, MI",55.70%,24.60%,2630
,"SAINT BERNARD, LA",53.54%,31.80%,2695
,"SAINT MARTIN, LA",59.26%,35.17%,2872
,"MISSISSIPPI, MO",60.59%,74.61%,713
,"MASON, MI",54.26%,36.36%,2536
,"ANSON, NC",59.21%,38.60%,456
,"DONA ANA, NM",57.18%,37.91%,815
,"CHENANGO, NY",58.55%,29.09%,4125
,"DUPLIN, NC",57.51%,34.69%,2730
,"WEBSTER, NE",53.13%,28.75%,160
,"MONTCALM, MI",55.92%,32.99%,5116
,"MCKINLEY, NM",54.58%,23.24%,284
,"MONROE, MI",54.10%,37.07%,11838
,"WARREN, MS",59.65%,23.70%,1093
,"PISCATAQUIS, ME",51.61%,27.96%,186
,"JACKSON, MI",56.29%,36.47%,13648
,"ANNE ARUNDEL, MD",50.15%,39.45%,23155
,"RANDOLPH, MO",-,-,13
,"COLFAX, NE",46.10%,15.60%,141
,"OSCEOLA, MI",55.60%,32.65%,1599
,"SCOTLAND, NC",55.02%,26.78%,478
,"TISHOMINGO, MS",60.59%,28.65%,1218
,"PHELPS, MO",57.55%,26.63%,2985
,"CARROLL, MS",66.47%,34.42%,337
,"TALLAHATCHIE, MS",59.20%,30.00%,250
,"ITAWAMBA, MS",56.43%,31.18%,1671
,"CHEROKEE, NC",56.34%,34.29%,1152
,"GREEN, KY",55.74%,26.89%,305
,"YALOBUSHA, MS",53.67%,20.49%,654
,"SAINT LAWRENCE, NY",55.80%,30.18%,7675
,"PRINCE GEORGES, MD",53.60%,27.35%,14827
,"SAINT CLAIR, MO",38.46%,-,39
,"WAYNE, MO",58.26%,75.79%,599
,"SAINT LANDRY, LA",56.79%,33.19%,2326
,"LAUDERDALE, MS",60.46%,34.96%,4977
,"HARFORD, MD",50.45%,35.35%,13969
,"MADISON, NY",52.51%,26.44%,2152
,"JACKSON, MS",56.24%,28.52%,9769
,"MOREHOUSE, LA",56.30%,32.04%,540
,"BOX BUTTE, NE",48.80%,26.32%,209
,"ALLEGANY, MD",56.25%,26.93%,1552
,"MONTGOMERY, NY",56.53%,33.82%,1295
,"CHERRY, NE",39.53%,17.83%,129
,"IBERIA, LA",59.19%,34.01%,1882
,"TANGIPAHOA, LA",58.53%,32.27%,9788
,"PENOBSCOT, ME",49.30%,31.96%,5594
,"NUCKOLLS, NE",41.38%,18.10%,116
,"RANKIN, MS",55.79%,28.30%,9630
,"GRANT, MN",56.34%,38.25%,481
,"LIVINGSTON, MO",57.20%,33.76%,1007
,"FRANKLIN, KY",60.98%,44.23%,3301
,"MORRISON, MN",54.18%,35.76%,2058
,"IONIA, MI",55.35%,33.53%,3984
,"CRITTENDEN, KY",57.61%,32.97%,276
,"CLAY, MO",49.96%,26.75%,9809
,"CHAUTAUQUA, NY",51.22%,18.70%,1519
