,,,Mar,10 or fewer,10 or fewer,10 or fewer,6093
,,,Apr,10 or fewer,10 or fewer,10 or fewer,6282
,,,May,10 or fewer,10 or fewer,10 or fewer,6892
,,,Jun,10 or fewer,10 or fewer,10 or fewer,6118
,,,Jul,10 or fewer,10 or fewer,10 or fewer,5335
,,,Aug,10 or fewer,10 or fewer,10 or fewer,5116
,,,Sep,10 or fewer,10 or fewer,10 or fewer,5510
,,,Oct,10 or fewer,10 or fewer,10 or fewer,5522
,,,Nov,10 or fewer,10 or fewer,10 or fewer,5920
,,,Dec,10 or fewer,10 or fewer,10 or fewer,6379
,≥ 15 and < 25 Years,2018,Jan,10 or fewer,10 or fewer,10 or fewer,4390
,,,Feb,10 or fewer,10 or fewer,10 or fewer,3756
,,,Mar,10 or fewer,10 or fewer,10 or fewer,4039
,,,Apr,10 or fewer,10 or fewer,10 or fewer,4529
,,,May,10 or fewer,10 or fewer,10 or fewer,4912
,,,Jun,10 or fewer,10 or fewer,10 or fewer,4693
,,,Jul,10 or fewer,15,10 or fewer,4795
,,,Aug,10 or fewer,10 or fewer,10 or fewer,4583
,,,Sep,10 or fewer,10 or fewer,10 or fewer,4669
,,,Oct,10 or fewer,10 or fewer,10 or fewer,4714
,,,Nov,10 or fewer,10 or fewer,10 or fewer,4608
,,,Dec,10 or fewer,10 or fewer,10 or fewer,4551
,≥ 25 and < 45 Years,2018,Jan,16,10 or fewer,10 or fewer,9117
,,,Feb,12,10 or fewer,10 or fewer,7708
,,,Mar,21,10 or fewer,10 or fewer,8561
,,,Apr,15,10 or fewer,10 or fewer,9253
,,,May,31,10 or fewer,10 or fewer,10064
,,,Jun,25,10 or fewer,10 or fewer,10078
,,,Jul,28,32,10 or fewer,10258
,,,Aug,20,10 or fewer,10 or fewer,10040
,,,Sep,23,10 or fewer,10 or fewer,9754
,,,Oct,15,10 or fewer,10 or fewer,9664
,,,Nov,12,10 or fewer,10 or fewer,9464
,,,Dec,20,10 or fewer,10 or fewer,9997
,≥ 45 and < 65 Years,2018,Jan,10 or fewer,10 or fewer,10 or fewer,8080
,,,Feb,10 or fewer,10 or fewer,10 or fewer,6671
,,,Mar,10 or fewer,10 or fewer,10 or fewer,7413
,,,Apr,13,10 or fewer,10 or fewer,8292
,,,May,10 or fewer,10 or fewer,10 or fewer,8803
,,,Jun,11,10 or fewer,10 or fewer,8605
,,,Jul,13,30,10 or fewer,9093
,,,Aug,10 or fewer,16,10 or fewer,8802
,,,Sep,10 or fewer,10 or fewer,10 or fewer,8437
,,,Oct,10 or fewer,10 or fewer,10 or fewer,8436
,,,Nov,10 or fewer,10 or fewer,10 or fewer,8453
,,,Dec,10 or fewer,10 or fewer,10 or fewer,8761
,65 Years or more,2018,Jan,10 or fewer,10 or fewer,10 or fewer,7603
,,,Feb,10 or fewer,10 or fewer,10 or fewer,6353
,,,Mar,10 or fewer,10 or fewer,10 or fewer,7331
,,,Apr,10 or fewer,10 or fewer,10 or fewer,8174
,,,May,10 or fewer,10 or fewer,10 or fewer,8833
,,,Jun,10 or fewer,10 or fewer,10 or fewer,8547
,,,Jul,10 or fewer,19,10 or fewer,8864
,,,Aug,10 or fewer,20,10 or fewer,8573
,,,Sep,10 or fewer,10 or fewer,10 or fewer,8328
,,,Oct,10 or fewer,10 or fewer,10 or fewer,8378
,,,Nov,10 or fewer,10 or fewer,10 or fewer,8396
,,,Dec,10 or fewer,10 or fewer,10 or fewer,9084
,No value,2018,Jan,10 or fewer,10 or fewer,10 or fewer,859
,,,Feb,10 or fewer,10 or fewer,10 or fewer,808
,,,Mar,10 or fewer,10 or fewer,10 or fewer,805
,,,Apr,10 or fewer,10 or fewer,10 or fewer,754
,,,May,10 or fewer,10 or fewer,10 or fewer,872
,,,Jun,10 or fewer,10 or fewer,10 or fewer,861
,,,Jul,10 or fewer,10 or fewer,10 or fewer,737
,,,Aug,10 or fewer,10 or fewer,10 or fewer,832
,,,Sep,10 or fewer,10 or fewer,10 or fewer,822
,,,Oct,10 or fewer,10 or fewer,10 or fewer,886
,,,Nov,10 or fewer,10 or fewer,10 or fewer,843
,,,Dec,10 or fewer,10 or fewer,10 or fewer,892
,"Total: Total includes all data under the Oregon bucket, including data from rows not currently displayed.",2018,Jan,24,10 or fewer,10 or fewer,37103
,,,Feb,23,10 or fewer,10 or fewer,31484
,,,Mar,44,10 or fewer,15,34237
,,,Apr,36,10 or fewer,11,37281
,,,May,50,23,16,40369
,,,Jun,46,20,12,38898
,,,Jul,50,104,10 or fewer,39074
,,,Aug,36,58,11,37940
,,,Sep,40,10 or fewer,12,37518
,,,Oct,36,10 or fewer,14,37597
,,,Nov,28,10 or fewer,13,37682
,,,Dec,39,10 or fewer,14,39660
Maryland,Less than 15 Years,2018,Jan,10 or fewer,10 or fewer,10 or fewer,4928
,,,Feb,10 or fewer,10 or fewer,10 or fewer,5164
,,,Mar,10 or fewer,10 or fewer,10 or fewer,4181
,,,Apr,10 or fewer,10 or fewer,10 or fewer,4317
,,,May,10 or fewer,10 or fewer,10 or fewer,4561
,,,Jun,10 or fewer,10 or fewer,10 or fewer,3964
,,,Jul,10 or fewer,10 or fewer,10 or fewer,3866
,,,Aug,10 or fewer,10 or fewer,10 or fewer,3686
,,,Sep,10 or fewer,10 or fewer,10 or fewer,4520
,,,Oct,10 or fewer,10 or fewer,10 or fewer,5457
,,,Nov,10 or fewer,10 or fewer,10 or fewer,5207
,,,Dec,10 or fewer,10 or fewer,10 or fewer,7321
,≥ 15 and < 25 Years,2018,Jan,10 or fewer,10 or fewer,11,3944
,,,Feb,10 or fewer,10 or fewer,10 or fewer,3797
,,,Mar,10 or fewer,10 or fewer,11,3884
,,,Apr,10 or fewer,10 or fewer,10 or fewer,3878
,,,May,12,10 or fewer,10 or fewer,4061
,,,Jun,12,14,10 or fewer,3567
,,,Jul,10 or fewer,24,10 or fewer,3763
,,,Aug,10 or fewer,10 or fewer,13,3836
,,,Sep,10 or fewer,10 or fewer,12,4659
,,,Oct,10 or fewer,10 or fewer,10 or fewer,5129
,,,Nov,10 or fewer,10 or fewer,11,4570
,,,Dec,14,10 or fewer,12,5533
,≥ 25 and < 45 Years,2018,Jan,37,10 or fewer,14,8504
,,,Feb,48,10 or fewer,10 or fewer,7695
,,,Mar,44,10 or fewer,11,8092
,,,Apr,48,10 or fewer,20,7896
,,,May,46,10 or fewer,16,8548
,,,Jun,43,14,15,8412
,,,Jul,43,23,11,8974
,,,Aug,33,22,13,8844
,,,Sep,27,10 or fewer,22,9540
,,,Oct,38,10 or fewer,19,10472
,,,Nov,38,10 or fewer,10 or fewer,9842
,,,Dec,43,10 or fewer,23,12401
,≥ 45 and < 65 Years,2018,Jan,63,10 or fewer,10 or fewer,7526
,,,Feb,34,10 or fewer,10 or fewer,6802
,,,Mar,65,10 or fewer,10 or fewer,7130
,,,Apr,54,10 or fewer,10 or fewer,7156
,,,May,40,10 or fewer,10 or fewer,7500
,,,Jun,53,10 or fewer,10 or fewer,7392
,,,Jul,41,22,10 or fewer,7612
,,,Aug,41,16,10 or fewer,7613
,,,Sep,34,10 or fewer,10 or fewer,8226
,,,Oct,61,10 or fewer,10 or fewer,9342
,,,Nov,46,10 or fewer,10 or fewer,8665
,,,Dec,52,10 or fewer,10 or fewer,11141
,65 Years or more,2018,Jan,10 or fewer,10 or fewer,10 or fewer,5799
,,,Feb,10 or fewer,10 or fewer,10 or fewer,5087
,,,Mar,10 or fewer,10 or fewer,10 or fewer,5248
,,,Apr,10 or fewer,10 or fewer,10 or fewer,5159
,,,May,10 or fewer,12,10 or fewer,5429
,,,Jun,10 or fewer,11,10 or fewer,5426
,,,Jul,10 or fewer,13,10 or fewer,5525
,,,Aug,10 or fewer,11,10 or fewer,5525
,,,Sep,10 or fewer,10 or fewer,10 or fewer,6136
,,,Oct,10 or fewer,10 or fewer,10 or fewer,6733
,,,Nov,10 or fewer,10 or fewer,10 or fewer,6629
,,,Dec,10 or fewer,10 or fewer,10 or fewer,8832
,No value,2018,Jan,10 or fewer,10 or fewer,10 or fewer,881
,,,Feb,10 or fewer,10 or fewer,10 or fewer,927
,,,Mar,10 or fewer,10 or fewer,10 or fewer,882
,,,Apr,10 or fewer,10 or fewer,10 or fewer,894
,,,May,10 or fewer,10 or fewer,10 or fewer,897
,,,Jun,10 or fewer,10 or fewer,10 or fewer,905
,,,Jul,10 or fewer,10 or fewer,10 or fewer,863
,,,Aug,10 or fewer,10 or fewer,10 or fewer,874
,,,Sep,10 or fewer,10 or fewer,10 or fewer,828
,,,Oct,10 or fewer,10 or fewer,10 or fewer,1050
,,,Nov,10 or fewer,10 or fewer,10 or fewer,1104
,,,Dec,10 or fewer,10 or fewer,10 or fewer,1154
,"Total: Total includes all data under the Maryland bucket, including data from rows not currently displayed.",2018,Jan,116,10 or fewer,32,31582
,,,Feb,94,10 or fewer,13,29466
,,,Mar,122,10 or fewer,26,29415
,,,Apr,111,10 or fewer,39,29298
,,,May,106,34,37,30988
,,,Jun,114,51,25,29664
,,,Jul,91,88,28,30602
,,,Aug,89,64,33,30376
,,,Sep,68,29,42,33904
,,,Oct,114,12,40,38178
,,,Nov,98,10 or fewer,28,36012
,,,Dec,117,10 or fewer,42,46375
Tennessee,Less than 15 Years,2018,Jan,10 or fewer,10 or fewer,10 or fewer,6588
,,,Feb,10 or fewer,10 or fewer,10 or fewer,6820
,,,Mar,10 or fewer,10 or fewer,10 or fewer,5524
,,,Apr,10 or fewer,10 or fewer,10 or fewer,5586
,,,May,10 or fewer,10 or fewer,10 or fewer,5850
,,,Jun,10 or fewer,10 or fewer,10 or fewer,4954
,,,Jul,10 or fewer,10 or fewer,10 or fewer,4954
,,,Aug,10 or fewer,10 or fewer,10 or fewer,5523
,,,Sep,10 or fewer,10 or fewer,10 or fewer,5738
,,,Oct,10 or fewer,10 or fewer,10 or fewer,5713
,,,Nov,10 or fewer,10 or fewer,10 or fewer,6104
,,,Dec,10 or fewer,10 or fewer,10 or fewer,6887
,≥ 15 and < 25 Years,2018,Jan,10 or fewer,10 or fewer,10 or fewer,4171
,,,Feb,10 or fewer,10 or fewer,10 or fewer,3882
,,,Mar,10 or fewer,10 or fewer,10 or fewer,3950
,,,Apr,10 or fewer,10 or fewer,10 or fewer,3858
,,,May,10 or fewer,10 or fewer,10 or fewer,3938
,,,Jun,10 or fewer,21,10 or fewer,3796
,,,Jul,10 or fewer,13,11,3785
,,,Aug,10 or fewer,13,10 or fewer,4098
,,,Sep,10 or fewer,10 or fewer,10 or fewer,4117
,,,Oct,10 or fewer,10 or fewer,10 or fewer,3968
,,,Nov,10 or fewer,10 or fewer,10 or fewer,3902
,,,Dec,10 or fewer,10 or fewer,10 or fewer,3757
,≥ 25 and < 45 Years,2018,Jan,10 or fewer,10 or fewer,10 or fewer,8567
,,,Feb,10 or fewer,10 or fewer,10 or fewer,7478
,,,Mar,11,10 or fewer,10 or fewer,7755
,,,Apr,10 or fewer,10 or fewer,10 or fewer,7768
,,,May,13,14,10 or fewer,8459
,,,Jun,12,32,10 or fewer,8195
,,,Jul,16,42,10 or fewer,8527
,,,Aug,12,17,10 or fewer,8419
,,,Sep,11,15,10 or fewer,8148
,,,Oct,10 or fewer,10 or fewer,10 or fewer,7960
,,,Nov,10 or fewer,10 or fewer,10 or fewer,7802
,,,Dec,10 or fewer,10 or fewer,10 or fewer,7972
,≥ 45 and < 65 Years,2018,Jan,10 or fewer,10 or fewer,10 or fewer,7353
,,,Feb,10 or fewer,10 or fewer,10 or fewer,6578
,,,Mar,10 or fewer,10 or fewer,10 or fewer,6599
,,,Apr,10 or fewer,10 or fewer,10 or fewer,6697
,,,May,10 or fewer,14,10 or fewer,7141
,,,Jun,10 or fewer,28,10 or fewer,6947
,,,Jul,10 or fewer,27,10 or fewer,7249
,,,Aug,10 or fewer,15,10 or fewer,7111
,,,Sep,10 or fewer,10 or fewer,10 or fewer,6778
,,,Oct,10 or fewer,10 or fewer,10 or fewer,6839
,,,Nov,10 or fewer,10 or fewer,10 or fewer,6482
,,,Dec,10 or fewer,10 or fewer,10 or fewer,6947
,65 Years or more,2018,Jan,10 or fewer,10 or fewer,10 or fewer,6040
,,,Feb,10 or fewer,10 or fewer,10 or fewer,5235
,,,Mar,10 or fewer,10 or fewer,10 or fewer,5647
,,,Apr,10 or fewer,10 or fewer,10 or fewer,5489
,,,May,10 or fewer,10 or fewer,10 or fewer,5725
,,,Jun,10 or fewer,10 or fewer,10 or fewer,5600
,,,Jul,10 or fewer,10 or fewer,10 or fewer,5675
,,,Aug,10 or fewer,10 or fewer,10 or fewer,5569
,,,Sep,10 or fewer,10 or fewer,10 or fewer,5392
,,,Oct,10 or fewer,10 or fewer,10 or fewer,5695
,,,Nov,10 or fewer,10 or fewer,10 or fewer,5738
,,,Dec,10 or fewer,10 or fewer,10 or fewer,6222
,No value,2018,Jan,10 or fewer,10 or fewer,10 or fewer,822
,,,Feb,10 or fewer,10 or fewer,10 or fewer,760
,,,Mar,10 or fewer,10 or fewer,10 or fewer,748
,,,Apr,10 or fewer,10 or fewer,10 or fewer,723
,,,May,10 or fewer,10 or fewer,10 or fewer,764
,,,Jun,10 or fewer,10 or fewer,10 or fewer,716
,,,Jul,10 or fewer,10 or fewer,10 or fewer,730
,,,Aug,10 or fewer,10 or fewer,10 or fewer,715
,,,Sep,10 or fewer,10 or fewer,10 or fewer,717
,,,Oct,10 or fewer,10 or fewer,10 or fewer,762
,,,Nov,10 or fewer,10 or fewer,10 or fewer,737
,,,Dec,10 or fewer,10 or fewer,10 or fewer,783
,"Total: Total includes all data under the Tennessee bucket, including data from rows not currently displayed.",2018,Jan,15,10 or fewer,14,33536
,,,Feb,13,10 or fewer,17,30750
,,,Mar,19,10 or fewer,16,30222
,,,Apr,15,10 or fewer,11,30116
,,,May,23,44,17,31873
,,,Jun,19,98,26,30207
,,,Jul,28,102,22,30917
,,,Aug,16,57,14,31431
,,,Sep,24,35,21,30889
,,,Oct,21,10 or fewer,13,30930
,,,Nov,18,10 or fewer,19,30764
,,,Dec,11,10 or fewer,11,32568
Iowa,Less than 15 Years,2018,Jan,10 or fewer,10 or fewer,10 or fewer,6883
,,,Feb,10 or fewer,10 or fewer,10 or fewer,6523
,,,Mar,10 or fewer,10 or fewer,10 or fewer,5265
,,,Apr,10 or fewer,10 or fewer,10 or fewer,4950
,,,May,10 or fewer,10 or fewer,10 or fewer,5321
,,,Jun,10 or fewer,10 or fewer,10 or fewer,4795
,,,Jul,10 or fewer,10 or fewer,10 or fewer,4986
,,,Aug,10 or fewer,10 or fewer,10 or fewer,4484
,,,Sep,10 or fewer,10 or fewer,10 or fewer,5321
,,,Oct,10 or fewer,10 or fewer,10 or fewer,5185
,,,Nov,10 or fewer,10 or fewer,10 or fewer,4942
,,,Dec,10 or fewer,10 or fewer,10 or fewer,5742
,≥ 15 and < 25 Years,2018,Jan,10 or fewer,10 or fewer,10 or fewer,3924
,,,Feb,10 or fewer,10 or fewer,10 or fewer,3455
,,,Mar,10 or fewer,10 or fewer,10 or fewer,3529
,,,Apr,10 or fewer,10 or fewer,10 or fewer,3604
,,,May,10 or fewer,12,10 or fewer,3781
,,,Jun,10 or fewer,16,10 or fewer,3581
,,,Jul,10 or fewer,13,10 or fewer,3820
,,,Aug,10 or fewer,16,10 or fewer,3648
,,,Sep,10 or fewer,10 or fewer,10 or fewer,3943
,,,Oct,10 or fewer,10 or fewer,10 or fewer,3997
,,,Nov,10 or fewer,10 or fewer,10 or fewer,3722
,,,Dec,10 or fewer,10 or fewer,10 or fewer,3677
,≥ 25 and < 45 Years,2018,Jan,12,10 or fewer,10 or fewer,7622
,,,Feb,10 or fewer,10 or fewer,10 or fewer,6819
,,,Mar,17,10 or fewer,10 or fewer,7191
,,,Apr,13,10 or fewer,10 or fewer,6993
,,,May,10 or fewer,19,10 or fewer,7277
,,,Jun,10 or fewer,28,10 or fewer,7339
,,,Jul,10 or fewer,27,10 or fewer,7754
,,,Aug,11,19,10 or fewer,7456
,,,Sep,11,10 or fewer,10 or fewer,7513
,,,Oct,10 or fewer,10 or fewer,10 or fewer,7341
,,,Nov,12,10 or fewer,10 or fewer,6838
,,,Dec,10 or fewer,10 or fewer,10 or fewer,7102
,≥ 45 and < 65 Years,2018,Jan,10 or fewer,10 or fewer,10 or fewer,6117
,,,Feb,10 or fewer,10 or fewer,10 or fewer,5774
,,,Mar,10 or fewer,10 or fewer,10 or fewer,6033
,,,Apr,10 or fewer,10 or fewer,10 or fewer,5753
,,,May,10 or fewer,15,10 or fewer,6123
,,,Jun,10 or fewer,29,10 or fewer,6090
,,,Jul,10 or fewer,19,10 or fewer,6220
,,,Aug,10 or fewer,12,10 or fewer,6247
,,,Sep,10 or fewer,10 or fewer,10 or fewer,5970
,,,Oct,10 or fewer,10 or fewer,10 or fewer,5914
,,,Nov,10 or fewer,10 or fewer,10 or fewer,5699
,,,Dec,10 or fewer,10 or fewer,10 or fewer,6073
,65 Years or more,2018,Jan,10 or fewer,10 or fewer,10 or fewer,5671
,,,Feb,10 or fewer,10 or fewer,10 or fewer,5258
,,,Mar,10 or fewer,10 or fewer,10 or fewer,5551
,,,Apr,10 or fewer,10 or fewer,10 or fewer,5423
,,,May,10 or fewer,12,10 or fewer,5923
,,,Jun,10 or fewer,12,10 or fewer,5698
,,,Jul,10 or fewer,10 or fewer,10 or fewer,5819
,,,Aug,10 or fewer,10 or fewer,10 or fewer,5524
,,,Sep,10 or fewer,10 or fewer,10 or fewer,5625
,,,Oct,10 or fewer,10 or fewer,10 or fewer,5845
,,,Nov,10 or fewer,10 or fewer,10 or fewer,5597
,,,Dec,10 or fewer,10 or fewer,10 or fewer,6012
,No value,2018,Jan,10 or fewer,10 or fewer,10 or fewer,710
,,,Feb,10 or fewer,10 or fewer,10 or fewer,764
,,,Mar,10 or fewer,10 or fewer,10 or fewer,738
,,,Apr,10 or fewer,10 or fewer,10 or fewer,682
,,,May,10 or fewer,10 or fewer,10 or fewer,690
,,,Jun,10 or fewer,10 or fewer,10 or fewer,675
,,,Jul,10 or fewer,10 or fewer,10 or fewer,627
,,,Aug,10 or fewer,10 or fewer,10 or fewer,686
,,,Sep,10 or fewer,10 or fewer,10 or fewer,607
,,,Oct,10 or fewer,10 or fewer,10 or fewer,710
,,,Nov,10 or fewer,10 or fewer,10 or fewer,631
,,,Dec,10 or fewer,10 or fewer,10 or fewer,635
,"Total: Total includes all data under the Iowa bucket, including data from rows not currently displayed.",2018,Jan,25,10 or fewer,11,30925
,,,Feb,14,10 or fewer,10 or fewer,28589
,,,Mar,24,10 or fewer,10 or fewer,28303
,,,Apr,15,10 or fewer,12,27403
,,,May,17,63,10 or fewer,29114
,,,Jun,19,92,10 or fewer,28177
,,,Jul,17,77,12,29223
,,,Aug,21,59,14,28044
,,,Sep,21,30,14,28972
,,,Oct,19,10 or fewer,12,28991
,,,Nov,23,10 or fewer,12,27427
,,,Dec,13,10 or fewer,12,29238
New Jersey,Less than 15 Years,2018,Jan,10 or fewer,10 or fewer,10 or fewer,1885
,,,Feb,10 or fewer,10 or fewer,10 or fewer,2043
,,,Mar,10 or fewer,10 or fewer,10 or fewer,4708
,,,Apr,10 or fewer,10 or fewer,10 or fewer,4645
,,,May,10 or fewer,10 or fewer,10 or fewer,5137
,,,Jun,10 or fewer,10 or fewer,10 or fewer,4889
,,,Jul,10 or fewer,10 or fewer,10 or fewer,4877
,,,Aug,10 or fewer,10 or fewer,10 or fewer,4582
,,,Sep,10 or fewer,10 or fewer,10 or fewer,5154
,,,Oct,10 or fewer,10 or fewer,10 or fewer,5383
,,,Nov,10 or fewer,10 or fewer,10 or fewer,5110
,,,Dec,10 or fewer,10 or fewer,10 or fewer,6123
,≥ 15 and < 25 Years,2018,Jan,10 or fewer,10 or fewer,10 or fewer,1641
,,,Feb,10 or fewer,10 or fewer,10 or fewer,1681
,,,Mar,10 or fewer,10 or fewer,10 or fewer,3013
,,,Apr,11,10 or fewer,10 or fewer,3279
,,,May,10 or fewer,10 or fewer,10 or fewer,3230
,,,Jun,10 or fewer,10 or fewer,10 or fewer,3204
,,,Jul,10 or fewer,12,10 or fewer,3423
,,,Aug,10 or fewer,10 or fewer,10 or fewer,3432
,,,Sep,12,10 or fewer,10 or fewer,3711
,,,Oct,10 or fewer,10 or fewer,10 or fewer,3918
,,,Nov,10 or fewer,10 or fewer,10 or fewer,3320
,,,Dec,10 or fewer,10 or fewer,10 or fewer,3441
,≥ 25 and < 45 Years,2018,Jan,47,10 or fewer,10 or fewer,3242
,,,Feb,28,10 or fewer,10 or fewer,3033
,,,Mar,37,10 or fewer,10 or fewer,6602
,,,Apr,40,10 or fewer,11,6596
,,,May,61,10 or fewer,10 or fewer,7000
,,,Jun,38,10 or fewer,10 or fewer,7492
,,,Jul,48,19,10 or fewer,7943
,,,Aug,52,12,10 or fewer,7982
,,,Sep,52,10 or fewer,10 or fewer,7670
,,,Oct,48,10 or fewer,10 or fewer,7544
,,,Nov,46,10 or fewer,10 or fewer,6967
,,,Dec,39,10 or fewer,10 or fewer,7376
,≥ 45 and < 65 Years,2018,Jan,20,10 or fewer,10 or fewer,2767
,,,Feb,18,10 or fewer,10 or fewer,2658
,,,Mar,22,10 or fewer,10 or fewer,6136
,,,Apr,28,10 or fewer,10 or fewer,6049
,,,May,31,10 or fewer,10 or fewer,6450
,,,Jun,26,10 or fewer,10 or fewer,6970
,,,Jul,31,10 or fewer,10 or fewer,7200
,,,Aug,32,12,10 or fewer,7339
,,,Sep,26,10 or fewer,10 or fewer,6896
,,,Oct,21,10 or fewer,10 or fewer,7085
,,,Nov,26,10 or fewer,10 or fewer,6492
,,,Dec,18,10 or fewer,10 or fewer,6824
,65 Years or more,2018,Jan,10 or fewer,10 or fewer,10 or fewer,1983
,,,Feb,10 or fewer,10 or fewer,10 or fewer,1851
,,,Mar,10 or fewer,10 or fewer,10 or fewer,5622
,,,Apr,10 or fewer,10 or fewer,10 or fewer,5573
,,,May,10 or fewer,10 or fewer,10 or fewer,5832
,,,Jun,10 or fewer,10 or fewer,10 or fewer,6421
,,,Jul,10 or fewer,10 or fewer,10 or fewer,6952
,,,Aug,10 or fewer,10 or fewer,10 or fewer,6677
,,,Sep,10 or fewer,10 or fewer,10 or fewer,6315
,,,Oct,10 or fewer,10 or fewer,10 or fewer,6633
,,,Nov,10 or fewer,10 or fewer,10 or fewer,6395
,,,Dec,10 or fewer,10 or fewer,10 or fewer,6600
,No value,2018,Jan,10 or fewer,10 or fewer,10 or fewer,388
,,,Feb,10 or fewer,10 or fewer,10 or fewer,440
,,,Mar,10 or fewer,10 or fewer,10 or fewer,490
,,,Apr,10 or fewer,10 or fewer,10 or fewer,824
,,,May,10 or fewer,10 or fewer,10 or fewer,877
,,,Jun,10 or fewer,10 or fewer,10 or fewer,880
,,,Jul,10 or fewer,10 or fewer,10 or fewer,917
,,,Aug,10 or fewer,10 or fewer,10 or fewer,966
,,,Sep,10 or fewer,10 or fewer,10 or fewer,897
,,,Oct,10 or fewer,10 or fewer,10 or fewer,950
,,,Nov,10 or fewer,10 or fewer,10 or fewer,988
,,,Dec,10 or fewer,10 or fewer,10 or fewer,969
,"Total: Total includes all data under the New Jersey bucket, including data from rows not currently displayed.",2018,Jan,71,10 or fewer,16,11904
,,,Feb,50,10 or fewer,12,11704
,,,Mar,67,10 or fewer,17,26571
,,,Apr,82,10 or fewer,19,26964
,,,May,99,16,16,28525
,,,Jun,75,35,13,29852
,,,Jul,94,50,15,31308
,,,Aug,95,42,14,30977
,,,Sep,89,19,10 or fewer,30640
,,,Oct,79,10 or fewer,10 or fewer,31512
,,,Nov,78,10 or fewer,18,29270
,,,Dec,64,10 or fewer,10 or fewer,31331
Arizona,Less than 15 Years,2018,Jan,10 or fewer,10 or fewer,10 or fewer,5634
,,,Feb,10 or fewer,10 or fewer,10 or fewer,4965
,,,Mar,10 or fewer,10 or fewer,10 or fewer,4604
,,,Apr,10 or fewer,10 or fewer,10 or fewer,4277
,,,May,10 or fewer,10 or fewer,10 or fewer,4069
,,,Jun,10 or fewer,10 or fewer,10 or fewer,3296
,,,Jul,10 or fewer,10 or fewer,10 or fewer,3148
,,,Aug,10 or fewer,10 or fewer,10 or fewer,3699
,,,Sep,10 or fewer,10 or fewer,10 or fewer,3670
,,,Oct,10 or fewer,10 or fewer,10 or fewer,3773
,,,Nov,10 or fewer,10 or fewer,10 or fewer,4206
,,,Dec,10 or fewer,10 or fewer,10 or fewer,4947
,≥ 15 and < 25 Years,2018,Jan,10 or fewer,10 or fewer,10 or fewer,2930
,,,Feb,10 or fewer,10 or fewer,10 or fewer,2522
,,,Mar,10 or fewer,10 or fewer,10 or fewer,2707
,,,Apr,10 or fewer,10 or fewer,10 or fewer,2637
,,,May,10 or fewer,10 or fewer,10 or fewer,2679
,,,Jun,10 or fewer,10 or fewer,10 or fewer,2621
,,,Jul,10 or fewer,10 or fewer,10 or fewer,2742
,,,Aug,10 or fewer,13,10 or fewer,2891
,,,Sep,10 or fewer,10 or fewer,10 or fewer,2756
,,,Oct,10 or fewer,10 or fewer,10 or fewer,2649
,,,Nov,10 or fewer,10 or fewer,10 or fewer,2591
,,,Dec,10 or fewer,10 or fewer,10 or fewer,2620
,≥ 25 and < 45 Years,2018,Jan,10 or fewer,10 or fewer,10 or fewer,6268
,,,Feb,10 or fewer,10 or fewer,10 or fewer,5410
,,,Mar,10 or fewer,10 or fewer,10 or fewer,5956
,,,Apr,10 or fewer,10 or fewer,10 or fewer,5791
,,,May,10 or fewer,10 or fewer,10 or fewer,6050
,,,Jun,10 or fewer,25,10 or fewer,5789
,,,Jul,10 or fewer,32,10 or fewer,6061
,,,Aug,10 or fewer,20,11,6166
,,,Sep,10 or fewer,10 or fewer,10 or fewer,5782
,,,Oct,10 or fewer,10 or fewer,10 or fewer,5916
,,,Nov,10 or fewer,10 or fewer,10 or fewer,5407
,,,Dec,10 or fewer,10 or fewer,10 or fewer,5810
,≥ 45 and < 65 Years,2018,Jan,10 or fewer,10 or fewer,10 or fewer,5665
,,,Feb,10 or fewer,10 or fewer,10 or fewer,4752
,,,Mar,10 or fewer,10 or fewer,10 or fewer,5524
,,,Apr,10 or fewer,10 or fewer,10 or fewer,5515
,,,May,10 or fewer,10 or fewer,10 or fewer,5465
,,,Jun,10 or fewer,14,10 or fewer,5515
,,,Jul,10 or fewer,30,10 or fewer,5444
,,,Aug,10 or fewer,23,10 or fewer,5476
,,,Sep,10 or fewer,10 or fewer,10 or fewer,5211
,,,Oct,10 or fewer,10 or fewer,10 or fewer,5286
,,,Nov,10 or fewer,10 or fewer,10 or fewer,5099
,,,Dec,10 or fewer,10 or fewer,10 or fewer,5396
,65 Years or more,2018,Jan,10 or fewer,10 or fewer,10 or fewer,6427
,,,Feb,10 or fewer,10 or fewer,10 or fewer,5381
,,,Mar,10 or fewer,10 or fewer,10 or fewer,5975
,,,Apr,10 or fewer,10 or fewer,10 or fewer,5525
,,,May,10 or fewer,10 or fewer,10 or fewer,5676
,,,Jun,10 or fewer,14,10 or fewer,5575
,,,Jul,10 or fewer,14,10 or fewer,5615
,,,Aug,10 or fewer,10 or fewer,10 or fewer,5531
,,,Sep,10 or fewer,10 or fewer,10 or fewer,5540
,,,Oct,10 or fewer,10 or fewer,10 or fewer,5676
,,,Nov,10 or fewer,10 or fewer,10 or fewer,5646
,,,Dec,10 or fewer,10 or fewer,10 or fewer,6189
,No value,2018,Jan,10 or fewer,10 or fewer,10 or fewer,879
,,,Feb,10 or fewer,10 or fewer,10 or fewer,824
,,,Mar,10 or fewer,10 or fewer,10 or fewer,726
,,,Apr,10 or fewer,10 or fewer,10 or fewer,687
,,,May,10 or fewer,10 or fewer,10 or fewer,695
,,,Jun,10 or fewer,10 or fewer,10 or fewer,724
