,,,Feb,10 or fewer,10 or fewer,10 or fewer,8415
,,,Mar,10 or fewer,10 or fewer,10 or fewer,9902
,,,Apr,10 or fewer,10 or fewer,10 or fewer,9904
,,,May,10 or fewer,10 or fewer,10 or fewer,10294
,,,Jun,10 or fewer,11,10 or fewer,10290
,,,Jul,10 or fewer,10 or fewer,10 or fewer,10694
,,,Aug,10 or fewer,12,10 or fewer,10762
,,,Sep,10 or fewer,10 or fewer,10 or fewer,10492
,,,Oct,10 or fewer,10 or fewer,10 or fewer,11950
,,,Nov,10 or fewer,10 or fewer,10 or fewer,11552
,,,Dec,10 or fewer,10 or fewer,10 or fewer,13194
,No value,2021,Jan,10 or fewer,10 or fewer,10 or fewer,1473
,,,Feb,10 or fewer,10 or fewer,10 or fewer,1430
,,,Mar,10 or fewer,10 or fewer,10 or fewer,1502
,,,Apr,10 or fewer,10 or fewer,10 or fewer,1536
,,,May,10 or fewer,10 or fewer,10 or fewer,1481
,,,Jun,10 or fewer,10 or fewer,10 or fewer,1369
,,,Jul,10 or fewer,10 or fewer,10 or fewer,1408
,,,Aug,10 or fewer,10 or fewer,10 or fewer,1415
,,,Sep,10 or fewer,10 or fewer,10 or fewer,1575
,,,Oct,10 or fewer,10 or fewer,10 or fewer,1582
,,,Nov,10 or fewer,10 or fewer,10 or fewer,1669
,,,Dec,10 or fewer,10 or fewer,10 or fewer,1824
,"Total: Total includes all data under the New Jersey bucket, including data from rows not currently displayed.",2021,Jan,60,10 or fewer,20,36723
,,,Feb,70,10 or fewer,18,33586
,,,Mar,62,10 or fewer,15,39925
,,,Apr,66,10 or fewer,21,41870
,,,May,69,16,27,43322
,,,Jun,63,76,23,43505
,,,Jul,91,74,29,46223
,,,Aug,79,51,17,47453
,,,Sep,74,12,16,48548
,,,Oct,78,10 or fewer,28,52085
,,,Nov,57,10 or fewer,22,49026
,,,Dec,57,10 or fewer,20,60786
Mississippi,Less than 15 Years,2021,Jan,10 or fewer,10 or fewer,10 or fewer,4751
,,,Feb,10 or fewer,10 or fewer,10 or fewer,4178
,,,Mar,10 or fewer,10 or fewer,10 or fewer,5505
,,,Apr,10 or fewer,10 or fewer,10 or fewer,6656
,,,May,10 or fewer,10 or fewer,10 or fewer,8458
,,,Jun,10 or fewer,10 or fewer,10 or fewer,7982
,,,Jul,10 or fewer,12,10 or fewer,9577
,,,Aug,10 or fewer,10 or fewer,10 or fewer,9739
,,,Sep,10 or fewer,10 or fewer,10 or fewer,7587
,,,Oct,10 or fewer,10 or fewer,10 or fewer,8033
,,,Nov,10 or fewer,10 or fewer,10 or fewer,8175
,,,Dec,10 or fewer,10 or fewer,10 or fewer,9102
,≥ 15 and < 25 Years,2021,Jan,10 or fewer,10 or fewer,43,5002
,,,Feb,10 or fewer,10 or fewer,31,4140
,,,Mar,10 or fewer,10 or fewer,24,5069
,,,Apr,10 or fewer,10 or fewer,32,5637
,,,May,10 or fewer,10 or fewer,40,5849
,,,Jun,10 or fewer,24,43,5715
,,,Jul,10 or fewer,26,43,6655
,,,Aug,10 or fewer,21,55,7097
,,,Sep,10 or fewer,12,46,5908
,,,Oct,10 or fewer,10 or fewer,48,6017
,,,Nov,10 or fewer,10 or fewer,37,5783
,,,Dec,10 or fewer,10 or fewer,40,6868
,≥ 25 and < 45 Years,2021,Jan,23,10 or fewer,43,10648
,,,Feb,17,10 or fewer,51,8928
,,,Mar,18,10 or fewer,42,10633
,,,Apr,26,10 or fewer,48,11257
,,,May,20,13,65,12268
,,,Jun,18,44,49,12119
,,,Jul,34,60,52,14119
,,,Aug,20,42,45,14957
,,,Sep,27,22,60,11788
,,,Oct,18,10 or fewer,63,11510
,,,Nov,19,10 or fewer,56,10978
,,,Dec,24,10 or fewer,56,13952
,≥ 45 and < 65 Years,2021,Jan,11,10 or fewer,12,9147
,,,Feb,10 or fewer,10 or fewer,10 or fewer,8016
,,,Mar,10 or fewer,10 or fewer,10 or fewer,9360
,,,Apr,10 or fewer,10 or fewer,10 or fewer,9772
,,,May,10 or fewer,10 or fewer,11,10486
,,,Jun,10 or fewer,33,12,10771
,,,Jul,15,52,13,11986
,,,Aug,10 or fewer,46,13,12022
,,,Sep,15,10 or fewer,12,10130
,,,Oct,13,10 or fewer,11,9989
,,,Nov,12,10 or fewer,14,9794
,,,Dec,11,10 or fewer,15,11310
,65 Years or more,2021,Jan,10 or fewer,10 or fewer,10 or fewer,8004
,,,Feb,10 or fewer,10 or fewer,10 or fewer,6834
,,,Mar,10 or fewer,10 or fewer,10 or fewer,8017
,,,Apr,10 or fewer,10 or fewer,10 or fewer,8315
,,,May,10 or fewer,10 or fewer,10 or fewer,8928
,,,Jun,10 or fewer,21,10 or fewer,9010
,,,Jul,10 or fewer,18,10 or fewer,9804
,,,Aug,10 or fewer,21,10 or fewer,8802
,,,Sep,10 or fewer,10 or fewer,10 or fewer,8229
,,,Oct,10 or fewer,10 or fewer,10 or fewer,8563
,,,Nov,10 or fewer,10 or fewer,10 or fewer,8683
,,,Dec,10 or fewer,10 or fewer,10 or fewer,9562
,No value,2021,Jan,10 or fewer,10 or fewer,10 or fewer,1373
,,,Feb,10 or fewer,10 or fewer,10 or fewer,1361
,,,Mar,10 or fewer,10 or fewer,10 or fewer,1312
,,,Apr,10 or fewer,10 or fewer,10 or fewer,1214
,,,May,10 or fewer,10 or fewer,10 or fewer,1269
,,,Jun,10 or fewer,10 or fewer,10 or fewer,1275
,,,Jul,10 or fewer,10 or fewer,10 or fewer,1318
,,,Aug,10 or fewer,10 or fewer,10 or fewer,1584
,,,Sep,10 or fewer,10 or fewer,10 or fewer,1588
,,,Oct,10 or fewer,10 or fewer,10 or fewer,1362
,,,Nov,10 or fewer,10 or fewer,10 or fewer,1341
,,,Dec,10 or fewer,10 or fewer,10 or fewer,1398
,"Total: Total includes all data under the Mississippi bucket, including data from rows not currently displayed.",2021,Jan,43,10 or fewer,112,38922
,,,Feb,32,10 or fewer,107,33454
,,,Mar,39,10 or fewer,100,39893
,,,Apr,47,16,103,42845
,,,May,38,32,136,47257
,,,Jun,38,128,120,46871
,,,Jul,61,168,119,53452
,,,Aug,37,133,130,54196
,,,Sep,52,60,128,45223
,,,Oct,39,18,135,45465
,,,Nov,40,10 or fewer,120,44753
,,,Dec,38,10 or fewer,124,52185
Oregon,Less than 15 Years,2021,Jan,10 or fewer,10 or fewer,10 or fewer,3148
,,,Feb,10 or fewer,10 or fewer,10 or fewer,2967
,,,Mar,10 or fewer,10 or fewer,10 or fewer,3716
,,,Apr,10 or fewer,10 or fewer,10 or fewer,4406
,,,May,10 or fewer,10 or fewer,10 or fewer,4902
,,,Jun,10 or fewer,12,10 or fewer,4782
,,,Jul,10 or fewer,10 or fewer,10 or fewer,5609
,,,Aug,10 or fewer,10 or fewer,10 or fewer,5133
,,,Sep,10 or fewer,10 or fewer,10 or fewer,5057
,,,Oct,10 or fewer,10 or fewer,10 or fewer,5436
,,,Nov,10 or fewer,10 or fewer,10 or fewer,5736
,,,Dec,10 or fewer,10 or fewer,10 or fewer,6078
,≥ 15 and < 25 Years,2021,Jan,10 or fewer,10 or fewer,10 or fewer,3866
,,,Feb,10 or fewer,10 or fewer,10 or fewer,3352
,,,Mar,10 or fewer,10 or fewer,10 or fewer,4042
,,,Apr,10 or fewer,10 or fewer,10 or fewer,4384
,,,May,16,10 or fewer,10 or fewer,4657
,,,Jun,13,29,10 or fewer,4657
,,,Jul,12,10 or fewer,10 or fewer,5151
,,,Aug,10 or fewer,10 or fewer,10 or fewer,5058
,,,Sep,10 or fewer,10 or fewer,10 or fewer,4662
,,,Oct,10 or fewer,10 or fewer,10 or fewer,4730
,,,Nov,10 or fewer,10 or fewer,10 or fewer,4583
,,,Dec,10 or fewer,10 or fewer,10 or fewer,4488
,≥ 25 and < 45 Years,2021,Jan,23,10 or fewer,10 or fewer,8974
,,,Feb,16,10 or fewer,10 or fewer,8081
,,,Mar,21,10 or fewer,10 or fewer,9026
,,,Apr,33,10 or fewer,13,9791
,,,May,26,10 or fewer,10 or fewer,10216
,,,Jun,28,77,10 or fewer,10564
,,,Jul,30,35,17,11557
,,,Aug,38,17,18,11492
,,,Sep,26,10 or fewer,13,10222
,,,Oct,23,10 or fewer,10 or fewer,10120
,,,Nov,15,10 or fewer,10 or fewer,9790
,,,Dec,40,10 or fewer,11,10203
,≥ 45 and < 65 Years,2021,Jan,11,10 or fewer,10 or fewer,7947
,,,Feb,11,10 or fewer,10 or fewer,7134
,,,Mar,10 or fewer,10 or fewer,10 or fewer,8021
,,,Apr,10 or fewer,10 or fewer,10 or fewer,8453
,,,May,10 or fewer,10 or fewer,10 or fewer,8879
,,,Jun,16,64,10 or fewer,9171
,,,Jul,19,20,10 or fewer,9911
,,,Aug,12,17,10 or fewer,9739
,,,Sep,10 or fewer,10 or fewer,10 or fewer,8625
,,,Oct,15,10 or fewer,10 or fewer,8873
,,,Nov,12,10 or fewer,10 or fewer,8386
,,,Dec,15,10 or fewer,10 or fewer,8795
,65 Years or more,2021,Jan,10 or fewer,10 or fewer,10 or fewer,7886
,,,Feb,10 or fewer,10 or fewer,10 or fewer,7652
,,,Mar,10 or fewer,10 or fewer,10 or fewer,8752
,,,Apr,10 or fewer,10 or fewer,10 or fewer,8929
,,,May,10 or fewer,10 or fewer,10 or fewer,9519
,,,Jun,10 or fewer,89,10 or fewer,9936
,,,Jul,10 or fewer,22,10 or fewer,10553
,,,Aug,10 or fewer,23,10 or fewer,9896
,,,Sep,10 or fewer,10 or fewer,10 or fewer,9239
,,,Oct,10 or fewer,10 or fewer,10 or fewer,9615
,,,Nov,10 or fewer,10 or fewer,10 or fewer,9279
,,,Dec,10 or fewer,10 or fewer,10 or fewer,9705
,No value,2021,Jan,10 or fewer,10 or fewer,10 or fewer,1001
,,,Feb,10 or fewer,10 or fewer,10 or fewer,982
,,,Mar,10 or fewer,10 or fewer,10 or fewer,937
,,,Apr,10 or fewer,10 or fewer,10 or fewer,996
,,,May,10 or fewer,10 or fewer,10 or fewer,1022
,,,Jun,10 or fewer,10 or fewer,10 or fewer,1041
,,,Jul,10 or fewer,10 or fewer,10 or fewer,1116
,,,Aug,10 or fewer,10 or fewer,10 or fewer,1148
,,,Sep,10 or fewer,10 or fewer,10 or fewer,1141
,,,Oct,10 or fewer,10 or fewer,10 or fewer,1199
,,,Nov,10 or fewer,10 or fewer,10 or fewer,1152
,,,Dec,10 or fewer,10 or fewer,10 or fewer,1223
,"Total: Total includes all data under the Oregon bucket, including data from rows not currently displayed.",2021,Jan,45,10 or fewer,19,32820
,,,Feb,40,10 or fewer,11,30164
,,,Mar,46,10 or fewer,17,34490
,,,Apr,55,10 or fewer,18,36952
,,,May,54,10 or fewer,18,39191
,,,Jun,65,271,16,40147
,,,Jul,69,83,28,43891
,,,Aug,62,71,26,42465
,,,Sep,36,10 or fewer,25,38944
,,,Oct,53,10 or fewer,19,39968
,,,Nov,38,10 or fewer,16,38920
,,,Dec,70,10 or fewer,21,40489
Tennessee,Less than 15 Years,2021,Jan,10 or fewer,10 or fewer,10 or fewer,3861
,,,Feb,10 or fewer,10 or fewer,10 or fewer,3685
,,,Mar,10 or fewer,10 or fewer,10 or fewer,5006
,,,Apr,10 or fewer,10 or fewer,10 or fewer,5778
,,,May,10 or fewer,10 or fewer,10 or fewer,6514
,,,Jun,10 or fewer,10 or fewer,10 or fewer,6249
,,,Jul,10 or fewer,10 or fewer,10 or fewer,6910
,,,Aug,10 or fewer,10 or fewer,10 or fewer,8975
,,,Sep,10 or fewer,10 or fewer,10 or fewer,6899
,,,Oct,10 or fewer,10 or fewer,10 or fewer,6067
,,,Nov,10 or fewer,10 or fewer,10 or fewer,7117
,,,Dec,10 or fewer,10 or fewer,10 or fewer,7943
,≥ 15 and < 25 Years,2021,Jan,10 or fewer,10 or fewer,10 or fewer,3822
,,,Feb,10 or fewer,10 or fewer,10 or fewer,3584
,,,Mar,10 or fewer,10 or fewer,10 or fewer,4305
,,,Apr,10 or fewer,10 or fewer,10 or fewer,4594
,,,May,10 or fewer,10 or fewer,14,4738
,,,Jun,10 or fewer,14,11,4474
,,,Jul,10 or fewer,14,10 or fewer,4824
,,,Aug,10 or fewer,13,10 or fewer,5571
,,,Sep,10 or fewer,10 or fewer,10 or fewer,4587
,,,Oct,10 or fewer,10 or fewer,10 or fewer,4386
,,,Nov,10 or fewer,10 or fewer,10 or fewer,4215
,,,Dec,10 or fewer,10 or fewer,14,5049
,≥ 25 and < 45 Years,2021,Jan,26,10 or fewer,13,8443
,,,Feb,30,10 or fewer,11,7399
,,,Mar,34,10 or fewer,12,8918
,,,Apr,26,10 or fewer,10 or fewer,9129
,,,May,26,10 or fewer,25,9808
,,,Jun,21,25,12,9596
,,,Jul,25,30,22,10113
,,,Aug,31,20,12,11025
,,,Sep,32,10 or fewer,21,9188
,,,Oct,32,10 or fewer,18,8751
,,,Nov,30,10 or fewer,12,8534
,,,Dec,28,10 or fewer,14,10067
,≥ 45 and < 65 Years,2021,Jan,10 or fewer,10 or fewer,10 or fewer,7624
,,,Feb,10 or fewer,10 or fewer,10 or fewer,6921
,,,Mar,16,10 or fewer,10 or fewer,8060
,,,Apr,10 or fewer,10 or fewer,10 or fewer,8423
,,,May,10 or fewer,10 or fewer,10 or fewer,8816
,,,Jun,10 or fewer,28,10 or fewer,8744
,,,Jul,11,25,10 or fewer,9232
,,,Aug,10 or fewer,21,10 or fewer,9375
,,,Sep,18,10 or fewer,10 or fewer,8257
,,,Oct,10 or fewer,10 or fewer,10 or fewer,7971
,,,Nov,11,10 or fewer,10 or fewer,7790
,,,Dec,15,10 or fewer,10 or fewer,8664
,65 Years or more,2021,Jan,10 or fewer,10 or fewer,10 or fewer,6895
,,,Feb,10 or fewer,10 or fewer,10 or fewer,6240
,,,Mar,10 or fewer,10 or fewer,10 or fewer,7444
,,,Apr,10 or fewer,10 or fewer,10 or fewer,7329
,,,May,10 or fewer,10 or fewer,10 or fewer,7914
,,,Jun,10 or fewer,11,10 or fewer,7769
,,,Jul,10 or fewer,11,10 or fewer,8369
,,,Aug,10 or fewer,18,10 or fewer,7807
,,,Sep,10 or fewer,10 or fewer,10 or fewer,7136
,,,Oct,10 or fewer,10 or fewer,10 or fewer,7269
,,,Nov,10 or fewer,10 or fewer,10 or fewer,7264
,,,Dec,10 or fewer,10 or fewer,10 or fewer,8372
,No value,2021,Jan,10 or fewer,10 or fewer,10 or fewer,1147
,,,Feb,10 or fewer,10 or fewer,10 or fewer,1088
,,,Mar,10 or fewer,10 or fewer,10 or fewer,1089
,,,Apr,10 or fewer,10 or fewer,10 or fewer,1043
,,,May,10 or fewer,10 or fewer,10 or fewer,1087
,,,Jun,10 or fewer,10 or fewer,10 or fewer,1195
,,,Jul,10 or fewer,10 or fewer,10 or fewer,1082
,,,Aug,10 or fewer,10 or fewer,10 or fewer,1261
,,,Sep,10 or fewer,10 or fewer,10 or fewer,1340
,,,Oct,10 or fewer,10 or fewer,10 or fewer,1182
,,,Nov,10 or fewer,10 or fewer,10 or fewer,1185
,,,Dec,10 or fewer,10 or fewer,10 or fewer,1321
,"Total: Total includes all data under the Tennessee bucket, including data from rows not currently displayed.",2021,Jan,42,10 or fewer,29,31786
,,,Feb,46,10 or fewer,20,28913
,,,Mar,56,10 or fewer,26,34821
,,,Apr,45,10 or fewer,32,36293
,,,May,45,13,49,38871
,,,Jun,35,83,37,38018
,,,Jul,43,83,36,40523
,,,Aug,40,76,29,44009
,,,Sep,58,15,37,37404
,,,Oct,58,10 or fewer,31,35623
,,,Nov,51,10 or fewer,21,36102
,,,Dec,53,10 or fewer,36,41411
Iowa,Less than 15 Years,2021,Jan,10 or fewer,10 or fewer,10 or fewer,2922
,,,Feb,10 or fewer,10 or fewer,10 or fewer,2852
,,,Mar,10 or fewer,10 or fewer,10 or fewer,3921
,,,Apr,10 or fewer,10 or fewer,10 or fewer,4477
,,,May,10 or fewer,10 or fewer,10 or fewer,5037
,,,Jun,10 or fewer,10 or fewer,10 or fewer,5189
,,,Jul,10 or fewer,10 or fewer,10 or fewer,5513
,,,Aug,10 or fewer,10 or fewer,10 or fewer,5902
,,,Sep,10 or fewer,10 or fewer,10 or fewer,6514
,,,Oct,10 or fewer,10 or fewer,10 or fewer,5579
,,,Nov,10 or fewer,10 or fewer,10 or fewer,5498
,,,Dec,10 or fewer,10 or fewer,10 or fewer,6093
,≥ 15 and < 25 Years,2021,Jan,10 or fewer,10 or fewer,10 or fewer,3048
,,,Feb,10 or fewer,10 or fewer,10 or fewer,2757
,,,Mar,10 or fewer,10 or fewer,10 or fewer,3444
,,,Apr,10 or fewer,10 or fewer,10 or fewer,3598
,,,May,10 or fewer,10 or fewer,10 or fewer,3851
,,,Jun,10 or fewer,24,11,3944
,,,Jul,10 or fewer,18,15,3942
,,,Aug,10 or fewer,26,10 or fewer,4297
,,,Sep,10 or fewer,10 or fewer,10 or fewer,4359
,,,Oct,10 or fewer,10 or fewer,12,4030
,,,Nov,10 or fewer,10 or fewer,10 or fewer,3667
,,,Dec,10 or fewer,10 or fewer,10 or fewer,4125
,≥ 25 and < 45 Years,2021,Jan,10 or fewer,10 or fewer,10 or fewer,6360
,,,Feb,10 or fewer,10 or fewer,10 or fewer,5818
,,,Mar,10 or fewer,10 or fewer,10 or fewer,6859
,,,Apr,13,10 or fewer,10 or fewer,7234
,,,May,15,10 or fewer,14,7533
,,,Jun,11,40,15,7734
,,,Jul,11,32,19,8119
,,,Aug,12,27,10 or fewer,8697
,,,Sep,15,10 or fewer,10 or fewer,8375
,,,Oct,11,10 or fewer,10 or fewer,7688
,,,Nov,12,10 or fewer,10 or fewer,7511
,,,Dec,13,10 or fewer,10 or fewer,8322
,≥ 45 and < 65 Years,2021,Jan,10 or fewer,10 or fewer,10 or fewer,5482
,,,Feb,10 or fewer,10 or fewer,10 or fewer,5110
,,,Mar,10 or fewer,10 or fewer,10 or fewer,5962
,,,Apr,10 or fewer,10 or fewer,10 or fewer,6251
,,,May,10 or fewer,10 or fewer,10 or fewer,6470
,,,Jun,11,23,10 or fewer,6516
,,,Jul,10 or fewer,26,10 or fewer,6978
,,,Aug,10 or fewer,16,10 or fewer,7158
,,,Sep,10 or fewer,10 or fewer,10 or fewer,6852
,,,Oct,10 or fewer,10 or fewer,10 or fewer,6602
,,,Nov,10 or fewer,10 or fewer,10 or fewer,6496
,,,Dec,10 or fewer,10 or fewer,10 or fewer,7067
,65 Years or more,2021,Jan,10 or fewer,10 or fewer,10 or fewer,5332
,,,Feb,10 or fewer,10 or fewer,10 or fewer,4800
,,,Mar,10 or fewer,10 or fewer,10 or fewer,5836
,,,Apr,10 or fewer,10 or fewer,10 or fewer,6158
,,,May,10 or fewer,10 or fewer,10 or fewer,6479
,,,Jun,10 or fewer,28,10 or fewer,6456
,,,Jul,10 or fewer,15,10 or fewer,6787
,,,Aug,10 or fewer,11,10 or fewer,6959
,,,Sep,10 or fewer,10 or fewer,10 or fewer,6603
,,,Oct,10 or fewer,10 or fewer,10 or fewer,6635
,,,Nov,10 or fewer,10 or fewer,10 or fewer,6545
,,,Dec,10 or fewer,10 or fewer,10 or fewer,7046
,No value,2021,Jan,10 or fewer,10 or fewer,10 or fewer,734
,,,Feb,10 or fewer,10 or fewer,10 or fewer,788
,,,Mar,10 or fewer,10 or fewer,10 or fewer,768
,,,Apr,10 or fewer,10 or fewer,10 or fewer,756
,,,May,10 or fewer,10 or fewer,10 or fewer,687
,,,Jun,10 or fewer,10 or fewer,10 or fewer,845
,,,Jul,10 or fewer,10 or fewer,10 or fewer,776
,,,Aug,10 or fewer,10 or fewer,10 or fewer,786
,,,Sep,10 or fewer,10 or fewer,10 or fewer,902
,,,Oct,10 or fewer,10 or fewer,10 or fewer,919
,,,Nov,10 or fewer,10 or fewer,10 or fewer,966
,,,Dec,10 or fewer,10 or fewer,10 or fewer,1037
,"Total: Total includes all data under the Iowa bucket, including data from rows not currently displayed.",2021,Jan,16,10 or fewer,15,23875
,,,Feb,20,10 or fewer,11,22124
,,,Mar,22,10 or fewer,17,26789
,,,Apr,22,10 or fewer,14,28468
,,,May,24,15,23,30056
,,,Jun,32,118,28,30680
,,,Jul,25,95,37,32114
,,,Aug,28,85,15,33797
,,,Sep,32,18,17,33604
,,,Oct,17,10 or fewer,24,31448
,,,Nov,19,10 or fewer,23,30682
,,,Dec,28,10 or fewer,21,33687
Arkansas,Less than 15 Years,2021,Jan,10 or fewer,10 or fewer,10 or fewer,4933
,,,Feb,10 or fewer,10 or fewer,10 or fewer,4239
,,,Mar,10 or fewer,10 or fewer,10 or fewer,5764
,,,Apr,10 or fewer,10 or fewer,10 or fewer,6980
,,,May,10 or fewer,10 or fewer,10 or fewer,8217
,,,Jun,10 or fewer,10 or fewer,10 or fewer,7853
,,,Jul,10 or fewer,10 or fewer,10 or fewer,8295
,,,Aug,10 or fewer,10 or fewer,10 or fewer,8083
,,,Sep,10 or fewer,10 or fewer,10 or fewer,7922
,,,Oct,10 or fewer,10 or fewer,10 or fewer,7649
,,,Nov,10 or fewer,10 or fewer,10 or fewer,8594
,,,Dec,10 or fewer,10 or fewer,10 or fewer,8476
,≥ 15 and < 25 Years,2021,Jan,10 or fewer,10 or fewer,10 or fewer,3404
,,,Feb,10 or fewer,10 or fewer,11,2564
,,,Mar,10 or fewer,10 or fewer,13,3443
,,,Apr,10 or fewer,10 or fewer,20,3834
,,,May,10 or fewer,10 or fewer,12,3894
,,,Jun,10 or fewer,16,18,3909
,,,Jul,10 or fewer,17,10 or fewer,3996
,,,Aug,10 or fewer,22,14,4075
,,,Sep,10 or fewer,10 or fewer,15,3926
,,,Oct,10 or fewer,10 or fewer,13,3798
,,,Nov,10 or fewer,10 or fewer,10 or fewer,3583
,,,Dec,10 or fewer,10 or fewer,10 or fewer,3859
,≥ 25 and < 45 Years,2021,Jan,22,10 or fewer,16,6521
,,,Feb,22,10 or fewer,14,5408
,,,Mar,19,10 or fewer,10 or fewer,6607
,,,Apr,33,10 or fewer,14,7075
,,,May,24,10 or fewer,21,7576
,,,Jun,19,42,15,7665
,,,Jul,19,62,13,8341
,,,Aug,24,39,10 or fewer,7942
,,,Sep,25,14,19,7307
,,,Oct,16,10 or fewer,18,7043
,,,Nov,16,10 or fewer,16,6580
,,,Dec,18,10 or fewer,10 or fewer,7595
,≥ 45 and < 65 Years,2021,Jan,10 or fewer,10 or fewer,10 or fewer,5354
,,,Feb,10 or fewer,10 or fewer,10 or fewer,4811
,,,Mar,10 or fewer,10 or fewer,10 or fewer,5456
,,,Apr,10 or fewer,10 or fewer,10 or fewer,5684
,,,May,10 or fewer,10 or fewer,10 or fewer,6142
,,,Jun,10 or fewer,49,10 or fewer,6301
,,,Jul,10 or fewer,41,10 or fewer,6773
,,,Aug,10 or fewer,43,10 or fewer,6341
,,,Sep,10 or fewer,10 or fewer,10 or fewer,5960
,,,Oct,10 or fewer,10 or fewer,10 or fewer,5613
,,,Nov,11,10 or fewer,10 or fewer,5582
,,,Dec,10 or fewer,10 or fewer,10 or fewer,5937
,65 Years or more,2021,Jan,10 or fewer,10 or fewer,10 or fewer,4785
,,,Feb,10 or fewer,10 or fewer,10 or fewer,4233
,,,Mar,10 or fewer,10 or fewer,10 or fewer,4921
,,,Apr,10 or fewer,10 or fewer,10 or fewer,4932
,,,May,10 or fewer,10 or fewer,10 or fewer,5253
,,,Jun,10 or fewer,18,10 or fewer,5358
,,,Jul,10 or fewer,21,10 or fewer,5430
,,,Aug,10 or fewer,10 or fewer,10 or fewer,4908
,,,Sep,10 or fewer,10 or fewer,10 or fewer,4828
,,,Oct,10 or fewer,10 or fewer,10 or fewer,4987
,,,Nov,10 or fewer,10 or fewer,10 or fewer,5107
,,,Dec,10 or fewer,10 or fewer,10 or fewer,5331
,No value,2021,Jan,10 or fewer,10 or fewer,10 or fewer,859
,,,Feb,10 or fewer,10 or fewer,10 or fewer,899
,,,Mar,10 or fewer,10 or fewer,10 or fewer,853
,,,Apr,10 or fewer,10 or fewer,10 or fewer,808
,,,May,10 or fewer,10 or fewer,10 or fewer,805
,,,Jun,10 or fewer,10 or fewer,10 or fewer,858
,,,Jul,10 or fewer,10 or fewer,10 or fewer,913
,,,Aug,10 or fewer,10 or fewer,10 or fewer,973
,,,Sep,10 or fewer,10 or fewer,10 or fewer,1013
,,,Oct,10 or fewer,10 or fewer,10 or fewer,901
,,,Nov,10 or fewer,10 or fewer,10 or fewer,938
,,,Dec,10 or fewer,10 or fewer,10 or fewer,1007
,"Total: Total includes all data under the Arkansas bucket, including data from rows not currently displayed.",2021,Jan,29,10 or fewer,34,25853
,,,Feb,30,10 or fewer,32,22151
,,,Mar,28,10 or fewer,34,27042
,,,Apr,47,10 or fewer,42,29311
,,,May,40,19,39,31882
,,,Jun,29,132,40,31941
,,,Jul,31,145,31,33745
,,,Aug,40,124,33,32317
,,,Sep,36,32,45,30954
,,,Oct,21,10 or fewer,37,29984
,,,Nov,32,10 or fewer,31,30380
,,,Dec,38,10 or fewer,26,32200
Oklahoma,Less than 15 Years,2021,Jan,10 or fewer,10 or fewer,10 or fewer,2749
,,,Feb,10 or fewer,10 or fewer,10 or fewer,2438
,,,Mar,10 or fewer,10 or fewer,10 or fewer,3188
,,,Apr,10 or fewer,10 or fewer,10 or fewer,3834
,,,May,10 or fewer,10 or fewer,10 or fewer,4452
,,,Jun,10 or fewer,11,10 or fewer,4553
,,,Jul,10 or fewer,10 or fewer,10 or fewer,4838
,,,Aug,10 or fewer,10 or fewer,10 or fewer,4879
,,,Sep,10 or fewer,10 or fewer,10 or fewer,4705
,,,Oct,10 or fewer,10 or fewer,10 or fewer,4228
,,,Nov,10 or fewer,10 or fewer,10 or fewer,4891
,,,Dec,10 or fewer,10 or fewer,10 or fewer,5199
,≥ 15 and < 25 Years,2021,Jan,10 or fewer,10 or fewer,10 or fewer,2621
,,,Feb,10 or fewer,10 or fewer,10 or fewer,2172
,,,Mar,10 or fewer,10 or fewer,10 or fewer,2740
,,,Apr,10 or fewer,10 or fewer,10 or fewer,2907
,,,May,10 or fewer,10 or fewer,10 or fewer,2969
,,,Jun,10 or fewer,20,10 or fewer,3083
,,,Jul,10 or fewer,19,10 or fewer,3446
,,,Aug,10 or fewer,14,10 or fewer,3344
,,,Sep,10 or fewer,10 or fewer,10 or fewer,3169
,,,Oct,10 or fewer,10 or fewer,10 or fewer,2930
,,,Nov,10 or fewer,10 or fewer,10 or fewer,2918
,,,Dec,10 or fewer,10 or fewer,10 or fewer,3171
,≥ 25 and < 45 Years,2021,Jan,10 or fewer,10 or fewer,10 or fewer,5904
,,,Feb,10 or fewer,10 or fewer,10 or fewer,5209
,,,Mar,11,10 or fewer,10 or fewer,6010
,,,Apr,13,10 or fewer,11,6363
,,,May,10 or fewer,10 or fewer,10 or fewer,6659
,,,Jun,10 or fewer,57,10 or fewer,6787
,,,Jul,10 or fewer,54,12,7593
,,,Aug,10 or fewer,51,10 or fewer,7735
,,,Sep,11,24,10 or fewer,6715
,,,Oct,12,10 or fewer,10 or fewer,6357
,,,Nov,14,10 or fewer,15,6285
,,,Dec,10 or fewer,10 or fewer,10 or fewer,6786
,≥ 45 and < 65 Years,2021,Jan,10 or fewer,10 or fewer,10 or fewer,5155
,,,Feb,10 or fewer,10 or fewer,10 or fewer,4751
,,,Mar,10 or fewer,10 or fewer,10 or fewer,5263
,,,Apr,10 or fewer,10 or fewer,10 or fewer,5264
,,,May,10 or fewer,10 or fewer,10 or fewer,5678
,,,Jun,10 or fewer,40,10 or fewer,5945
,,,Jul,10 or fewer,55,10 or fewer,6357
,,,Aug,10 or fewer,31,10 or fewer,6505
,,,Sep,10 or fewer,13,10 or fewer,5745
,,,Oct,10 or fewer,10 or fewer,10 or fewer,5369
